week_start_date,date,ward_id,zone,rainfall_mm,turbidity,ecoli_index,reported_cases,disease_cases,outbreak_next_week,water_quality_score,sanitation_index,temperature_avg,population_density
2024-01-15,2024-01-15,W41,West Zone,128.4,25.5,50.1,10,11,0,0.5,0.8,29.1,15300
2024-01-15,2024-01-15,W42,West Zone,129.9,24.7,49.9,11,14,1,0.5,0.83,30.2,13700
2024-01-15,2024-01-15,W43,West Zone,133.5,22.7,46.1,6,8,0,0.54,0.89,29.4,11000
2024-01-15,2024-01-15,W44,West Zone,102.8,23.7,45.3,8,9,1,0.54,0.79,30.5,14200
2024-01-15,2024-01-15,W45,West Zone,104.3,19.5,42.8,4,5,0,0.59,0.81,28.5,12300
2024-01-15,2024-01-15,W71,West Zone,109.5,23.8,47.5,8,9,1,0.52,0.73,30.5,14000
2024-01-15,2024-01-15,W72,West Zone,135.4,27.4,53.8,8,9,1,0.5,0.81,30.2,12700
2024-01-15,2024-01-15,W73,West Zone,131.9,23.8,47.7,4,6,0,0.52,0.86,27.9,11100
2024-01-15,2024-01-15,W74,West Zone,124.4,25.1,51.3,7,9,0,0.5,0.78,28.6,15200
2024-01-15,2024-01-15,W75,West Zone,125.5,22.3,47.4,5,7,1,0.54,0.82,28.4,12000
2024-01-15,2024-01-15,W31,Central Zone,109.3,24.5,53.6,7,8,0,0.5,0.74,29.7,16800
2024-01-15,2024-01-15,W32,Central Zone,108.2,25.6,55.7,8,9,0,0.5,0.75,30.4,16200
2024-01-15,2024-01-15,W46,Central Zone,95.9,21.2,44.6,6,8,0,0.56,0.77,29.6,15600
2024-01-15,2024-01-15,W47,Central Zone,132.6,27.1,50.2,8,10,0,0.5,0.72,28.2,16400
2024-01-15,2024-01-15,W48,Central Zone,114.3,24.8,52.1,10,13,1,0.5,0.75,30.0,15900
2024-01-15,2024-01-15,W49,Central Zone,104.0,21.2,41.6,9,10,1,0.58,0.84,28.9,12800
2024-01-15,2024-01-15,W62,Central Zone,116.7,27.7,55.2,9,11,0,0.5,0.69,28.6,17200
2024-01-15,2024-01-15,W63,Central Zone,117.3,27.2,52.9,10,11,0,0.5,0.76,29.9,16600
2024-01-15,2024-01-15,W64,Central Zone,111.4,22.0,39.2,5,6,0,0.58,0.81,30.2,14800
2024-01-15,2024-01-15,W65,Central Zone,125.0,26.9,55.4,6,7,0,0.5,0.7,29.3,16900
2024-01-15,2024-01-15,W66,Central Zone,133.0,28.2,61.3,8,11,0,0.5,0.81,28.5,16100
2024-01-15,2024-01-15,W67,Central Zone,97.6,20.4,40.4,8,10,1,0.59,0.81,28.4,13500
2024-01-15,2024-01-15,W68,Central Zone,114.1,26.0,55.5,8,10,0,0.5,0.7,28.4,16700
2024-01-15,2024-01-15,W69,Central Zone,132.8,24.4,53.1,9,10,0,0.5,0.77,29.8,14900
2024-01-15,2024-01-15,W70,Central Zone,134.3,28.4,58.9,6,7,1,0.5,0.72,27.9,16300
2024-01-15,2024-01-15,W80,Central Zone,121.9,26.6,51.7,10,12,0,0.5,0.7,29.4,17000
2024-01-15,2024-01-15,W81,Central Zone,99.7,21.4,41.9,4,5,0,0.58,0.78,29.7,15600
2024-01-15,2024-01-15,W82,Central Zone,102.2,21.8,44.3,16,17,0,0.56,0.79,28.4,13000
2024-01-15,2024-01-15,W83,Central Zone,112.7,25.4,55.0,9,11,1,0.5,0.74,28.5,16800
2024-01-15,2024-01-15,W84,Central Zone,118.4,23.1,41.5,11,12,0,0.56,0.77,28.5,14400
2024-01-15,2024-01-15,W76,South Zone,121.8,27.0,50.3,9,11,1,0.5,0.74,30.5,14600
2024-01-15,2024-01-15,W77,South Zone,117.3,23.3,43.1,4,5,0,0.55,0.84,28.2,13100
2024-01-15,2024-01-15,W78,South Zone,119.6,26.6,50.5,17,21,0,0.5,0.77,27.8,16500
2024-01-15,2024-01-15,W79,South Zone,130.2,28.2,55.7,9,12,0,0.5,0.76,27.9,13800
2024-01-15,2024-01-15,W85,South Zone,118.8,20.9,44.6,8,10,1,0.57,0.82,28.6,12500
2024-01-15,2024-01-15,W86,South Zone,128.8,29.5,56.3,15,17,1,0.5,0.77,28.4,15900
2024-01-15,2024-01-15,W87,South Zone,109.0,23.8,43.5,5,6,0,0.54,0.81,28.3,13400
2024-01-15,2024-01-15,W88,South Zone,127.7,28.2,52.9,8,9,1,0.5,0.79,28.2,15100
2024-01-15,2024-01-15,W89,South Zone,97.7,16.8,32.5,7,8,1,0.67,0.85,29.8,11400
2024-01-15,2024-01-15,W90,South Zone,122.4,26.7,52.3,7,9,1,0.5,0.79,28.2,14700
2024-01-15,2024-01-15,W91,South Zone,98.7,26.8,50.1,9,11,1,0.5,0.74,30.7,17100
2024-01-15,2024-01-15,W92,South Zone,114.2,23.6,46.3,9,10,1,0.53,0.82,29.0,12900
2024-01-15,2024-01-15,W93,South Zone,135.1,28.4,54.0,12,15,0,0.5,0.77,30.0,16000
2024-01-15,2024-01-15,W94,South Zone,134.6,25.9,55.2,10,11,0,0.5,0.86,28.7,11800
2024-01-15,2024-01-15,W95,South Zone,118.5,25.5,48.7,11,12,1,0.5,0.77,30.0,15400
2024-01-15,2024-01-15,W96,South Zone,125.3,23.7,43.0,6,8,0,0.55,0.81,28.1,13200
2024-01-15,2024-01-15,W97,South Zone,105.8,24.0,49.3,6,7,0,0.51,0.7,29.0,17300
2024-01-15,2024-01-15,W98,South Zone,134.1,25.3,54.5,8,11,0,0.5,0.81,29.4,14500
2024-01-15,2024-01-15,W99,South Zone,119.5,22.3,48.7,8,10,1,0.53,0.8,28.9,12100
2024-01-15,2024-01-15,W100,South Zone,104.2,24.3,49.9,11,12,1,0.51,0.75,29.5,15300
2024-01-22,2024-01-22,W01,North Zone,128.7,26.7,49.7,6,7,1,0.5,0.79,28.2,12450
2024-01-22,2024-01-22,W02,North Zone,120.7,23.1,41.4,7,9,0,0.56,0.83,29.6,14300
2024-01-22,2024-01-22,W03,North Zone,110.3,22.3,49.4,10,12,1,0.53,0.86,29.3,11820
2024-01-22,2024-01-22,W04,North Zone,134.2,29.9,62.4,11,14,1,0.5,0.77,30.5,15110
2024-01-22,2024-01-22,W10,North Zone,107.5,24.3,48.0,5,7,0,0.52,0.8,29.8,14800
2024-01-22,2024-01-22,W11,North Zone,110.7,24.9,50.3,11,13,1,0.5,0.75,28.6,15200
2024-01-22,2024-01-22,W12,North Zone,134.0,23.1,44.3,9,11,0,0.55,0.89,29.8,10500
2024-01-22,2024-01-22,W13,North Zone,108.7,23.4,48.8,8,10,1,0.52,0.83,28.9,13200
2024-01-22,2024-01-22,W14,North Zone,126.7,24.7,50.9,7,9,0,0.5,0.82,30.9,14100
2024-01-22,2024-01-22,W15,North Zone,141.8,25.9,50.7,10,12,1,0.5,0.86,29.9,12900
2024-01-22,2024-01-22,W18,North Zone,113.0,24.9,46.9,9,11,1,0.52,0.8,28.1,14400
2024-01-22,2024-01-22,W19,North Zone,123.8,25.0,45.7,11,12,1,0.52,0.85,30.7,12100
2024-01-22,2024-01-22,W20,North Zone,108.1,20.8,41.8,6,8,1,0.58,0.83,29.7,13900
2024-01-22,2024-01-22,W21,North Zone,124.1,26.2,51.2,11,13,1,0.5,0.83,28.1,13300
2024-01-22,2024-01-22,W25,North Zone,123.0,25.3,51.0,7,9,0,0.5,0.81,29.7,11700
2024-01-22,2024-01-22,W26,North Zone,113.0,21.7,40.4,5,7,0,0.58,0.78,29.1,13000
2024-01-22,2024-01-22,W27,North Zone,129.4,28.7,61.1,3,4,1,0.5,0.79,29.6,14900
2024-01-22,2024-01-22,W28,North Zone,113.9,21.2,44.0,4,5,1,0.57,0.93,28.1,10400
2024-01-22,2024-01-22,W29,North Zone,116.3,24.9,54.7,5,6,1,0.5,0.79,30.0,14600
2024-01-22,2024-01-22,W30,North Zone,109.5,19.4,40.6,4,5,1,0.6,0.85,29.9,12700
2024-01-22,2024-01-22,W05,East Zone,130.4,27.5,53.1,4,5,1,0.5,0.8,29.1,13640
2024-01-22,2024-01-22,W06,East Zone,133.6,25.2,50.2,12,13,1,0.5,0.82,30.7,12890
2024-01-22,2024-01-22,W07,East Zone,123.3,24.8,52.9,5,6,0,0.5,0.83,30.3,14200
2024-01-22,2024-01-22,W08,East Zone,122.6,26.5,57.9,8,10,0,0.5,0.81,28.3,13500
2024-01-22,2024-01-22,W09,East Zone,144.4,27.2,58.4,8,9,0,0.5,0.84,30.9,11900
2024-01-22,2024-01-22,W22,East Zone,123.2,26.9,54.8,9,10,0,0.5,0.76,29.7,14700
2024-01-22,2024-01-22,W23,East Zone,114.9,24.2,43.7,9,11,1,0.54,0.86,29.0,13100
2024-01-22,2024-01-22,W24,East Zone,118.0,20.7,41.4,4,5,1,0.59,0.83,28.8,12500
2024-01-22,2024-01-22,W50,East Zone,128.5,28.9,58.0,11,12,0,0.5,0.71,30.6,15500
2024-01-22,2024-01-22,W51,East Zone,138.9,27.6,57.6,5,7,0,0.5,0.77,30.7,14300
2024-01-22,2024-01-22,W52,East Zone,116.3,20.7,41.9,4,5,0,0.58,0.85,29.7,10900
2024-01-22,2024-01-22,W53,East Zone,122.5,27.6,50.4,13,15,0,0.5,0.75,29.9,15000
2024-01-22,2024-01-22,W54,East Zone,133.0,26.7,57.6,7,9,1,0.5,0.83,30.9,13200
2024-01-22,2024-01-22,W55,East Zone,115.7,23.9,45.5,14,15,1,0.53,0.79,28.6,12400
2024-01-22,2024-01-22,W56,East Zone,122.2,25.9,53.4,6,7,1,0.5,0.79,30.1,15700
2024-01-22,2024-01-22,W57,East Zone,123.6,26.1,54.7,7,8,1,0.5,0.81,28.6,14100
2024-01-22,2024-01-22,W58,East Zone,142.8,24.9,52.3,6,7,0,0.5,0.88,30.6,11300
2024-01-22,2024-01-22,W59,East Zone,138.8,28.3,54.7,12,13,1,0.5,0.82,30.5,13600
2024-01-22,2024-01-22,W60,East Zone,144.3,30.4,59.1,10,12,1,0.5,0.8,29.4,15400
2024-01-22,2024-01-22,W61,East Zone,138.6,27.2,50.8,12,13,0,0.5,0.83,30.8,12200
2024-01-22,2024-01-22,W16,West Zone,125.5,26.2,51.3,12,15,0,0.5,0.87,28.4,11500
2024-01-22,2024-01-22,W17,West Zone,122.8,28.0,51.4,7,8,1,0.5,0.78,30.8,13800
2024-01-22,2024-01-22,W33,West Zone,145.5,25.3,49.2,8,10,0,0.5,0.87,29.0,11200
2024-01-22,2024-01-22,W34,West Zone,137.9,26.5,56.1,9,10,1,0.5,0.82,29.9,14500
2024-01-22,2024-01-22,W35,West Zone,127.0,23.3,47.6,5,6,1,0.53,0.84,30.9,12000
2024-01-22,2024-01-22,W36,West Zone,140.2,28.0,52.7,8,9,1,0.5,0.8,28.3,13400
2024-01-22,2024-01-22,W37,West Zone,120.4,26.6,54.3,6,8,1,0.5,0.72,30.1,15800
2024-01-22,2024-01-22,W38,West Zone,108.0,19.8,42.6,9,11,1,0.59,0.85,29.0,10800
2024-01-22,2024-01-22,W39,West Zone,146.2,30.4,56.7,6,8,1,0.5,0.79,30.0,14000
2024-01-22,2024-01-22,W40,West Zone,139.6,23.9,46.0,7,9,0,0.53,0.79,28.7,12600
2024-01-22,2024-01-22,W41,West Zone,144.6,27.9,53.8,5,7,1,0.5,0.78,28.8,15300
2024-01-22,2024-01-22,W42,West Zone,131.9,24.3,44.3,7,8,1,0.54,0.78,30.7,13700
2024-01-22,2024-01-22,W43,West Zone,137.3,26.3,56.7,6,7,0,0.5,0.91,30.4,11000
2024-01-22,2024-01-22,W44,West Zone,121.6,24.8,50.1,7,9,1,0.5,0.77,28.4,14200
2024-01-22,2024-01-22,W45,West Zone,108.1,20.3,45.2,5,6,1,0.57,0.81,30.8,12300
2024-01-22,2024-01-22,W71,West Zone,121.7,28.4,55.1,9,12,1,0.5,0.74,29.8,14000
2024-01-22,2024-01-22,W72,West Zone,119.9,23.2,47.8,9,10,0,0.53,0.81,29.0,12700
2024-01-22,2024-01-22,W73,West Zone,114.6,21.1,45.2,5,6,1,0.56,0.87,28.5,11100
2024-01-22,2024-01-22,W74,West Zone,116.1,25.0,45.7,3,4,1,0.52,0.79,28.4,15200
2024-01-22,2024-01-22,W75,West Zone,143.5,25.2,55.0,9,11,1,0.5,0.82,28.5,12000
2024-01-22,2024-01-22,W31,Central Zone,113.1,28.6,55.5,9,10,0,0.5,0.73,29.0,16800
2024-01-22,2024-01-22,W32,Central Zone,130.4,29.1,53.7,7,8,0,0.5,0.74,28.7,16200
2024-01-22,2024-01-22,W46,Central Zone,123.4,23.9,52.4,8,9,0,0.5,0.74,29.3,15600
2024-01-22,2024-01-22,W47,Central Zone,137.0,30.8,60.0,9,10,1,0.5,0.73,29.2,16400
2024-01-22,2024-01-22,W48,Central Zone,131.4,27.7,58.4,12,13,0,0.5,0.74,30.5,15900
2024-01-22,2024-01-22,W49,Central Zone,120.8,23.7,44.2,11,13,0,0.54,0.82,30.2,12800
2024-01-22,2024-01-22,W62,Central Zone,111.4,26.5,48.1,7,8,0,0.5,0.71,28.0,17200
2024-01-22,2024-01-22,W63,Central Zone,128.5,25.9,54.1,11,12,0,0.5,0.76,29.7,16600
2024-01-22,2024-01-22,W64,Central Zone,109.2,24.0,44.1,10,11,0,0.54,0.81,28.9,14800
2024-01-22,2024-01-22,W65,Central Zone,127.9,29.7,56.4,9,10,0,0.5,0.69,28.6,16900
2024-01-22,2024-01-22,W66,Central Zone,133.1,26.7,58.0,9,12,0,0.5,0.81,30.1,16100
2024-01-22,2024-01-22,W67,Central Zone,135.5,23.8,45.7,13,15,0,0.53,0.8,29.5,13500
2024-01-22,2024-01-22,W68,Central Zone,114.4,27.4,51.6,10,12,1,0.5,0.71,28.2,16700
2024-01-22,2024-01-22,W69,Central Zone,128.8,24.7,53.7,7,9,0,0.5,0.77,30.7,14900
2024-01-22,2024-01-22,W70,Central Zone,125.5,26.2,56.5,11,14,1,0.5,0.72,28.0,16300
2024-01-22,2024-01-22,W80,Central Zone,145.4,31.9,64.9,9,12,0,0.5,0.71,28.6,17000
2024-01-22,2024-01-22,W81,Central Zone,140.0,27.0,50.9,4,6,0,0.5,0.79,29.4,15600
2024-01-22,2024-01-22,W82,Central Zone,139.8,24.4,44.3,5,7,1,0.53,0.81,29.2,13000
2024-01-22,2024-01-22,W83,Central Zone,121.1,25.6,53.8,14,15,1,0.5,0.75,30.8,16800
2024-01-22,2024-01-22,W84,Central Zone,117.9,24.2,48.0,9,10,0,0.52,0.82,29.4,14400
2024-01-22,2024-01-22,W76,South Zone,127.1,25.5,46.1,11,13,1,0.52,0.75,30.8,14600
2024-01-22,2024-01-22,W77,South Zone,114.5,24.8,52.2,6,7,0,0.5,0.83,30.0,13100
2024-01-22,2024-01-22,W78,South Zone,115.5,27.8,51.0,5,7,1,0.5,0.75,28.9,16500
2024-01-22,2024-01-22,W79,South Zone,137.2,27.3,55.2,9,10,1,0.5,0.76,28.0,13800
2024-01-22,2024-01-22,W85,South Zone,109.9,21.6,47.4,13,15,0,0.55,0.87,29.1,12500
2024-01-22,2024-01-22,W86,South Zone,117.8,25.9,56.6,14,15,1,0.5,0.76,29.9,15900
2024-01-22,2024-01-22,W87,South Zone,113.7,24.8,46.9,6,8,0,0.52,0.81,28.9,13400
2024-01-22,2024-01-22,W88,South Zone,122.5,24.6,50.0,9,11,0,0.5,0.78,30.6,15100
2024-01-22,2024-01-22,W89,South Zone,134.5,23.8,47.7,12,13,0,0.52,0.88,28.0,11400
2024-01-22,2024-01-22,W90,South Zone,134.4,25.5,54.6,10,11,1,0.5,0.75,29.4,14700
2024-01-22,2024-01-22,W91,South Zone,114.6,28.5,57.6,10,12,0,0.5,0.74,28.1,17100
2024-01-22,2024-01-22,W92,South Zone,140.8,26.3,49.6,10,11,1,0.5,0.82,28.3,12900
2024-01-22,2024-01-22,W93,South Zone,145.8,29.1,54.1,5,7,1,0.5,0.77,30.1,16000
2024-01-22,2024-01-22,W94,South Zone,137.5,24.2,48.0,4,5,1,0.52,0.85,29.7,11800
2024-01-22,2024-01-22,W95,South Zone,125.6,26.4,56.7,17,20,0,0.5,0.78,30.6,15400
2024-01-22,2024-01-22,W96,South Zone,117.6,25.5,47.4,5,6,1,0.51,0.79,29.7,13200
2024-01-22,2024-01-22,W97,South Zone,126.9,28.1,54.3,8,9,1,0.5,0.69,28.2,17300
2024-01-22,2024-01-22,W98,South Zone,106.7,24.3,53.0,9,10,0,0.5,0.79,28.2,14500
2024-01-22,2024-01-22,W99,South Zone,146.3,26.1,52.6,12,14,1,0.5,0.81,29.5,12100
2024-01-22,2024-01-22,W100,South Zone,115.6,25.5,53.0,11,12,1,0.5,0.81,29.5,15300
2024-01-29,2024-01-29,W01,North Zone,123.6,26.1,50.6,8,9,1,0.5,0.79,29.4,12450
2024-01-29,2024-01-29,W02,North Zone,137.3,26.4,57.4,6,7,0,0.5,0.83,29.8,14300
2024-01-29,2024-01-29,W03,North Zone,140.1,28.9,56.5,7,9,1,0.5,0.86,28.4,11820
2024-01-29,2024-01-29,W04,North Zone,155.5,34.2,65.8,19,22,0,0.5,0.79,29.2,15110
2024-01-29,2024-01-29,W10,North Zone,137.9,30.4,58.6,3,4,1,0.5,0.75,30.3,14800
2024-01-29,2024-01-29,W11,North Zone,129.4,27.4,53.0,9,10,1,0.5,0.73,28.7,15200
2024-01-29,2024-01-29,W12,North Zone,126.5,23.7,49.6,6,7,1,0.52,0.85,30.0,10500
2024-01-29,2024-01-29,W13,North Zone,125.5,23.4,51.3,7,9,1,0.51,0.8,28.4,13200
2024-01-29,2024-01-29,W14,North Zone,132.4,28.8,62.1,4,5,1,0.5,0.8,30.5,14100
2024-01-29,2024-01-29,W15,North Zone,137.0,26.7,56.9,10,13,0,0.5,0.85,30.7,12900
2024-01-29,2024-01-29,W18,North Zone,144.9,26.8,52.6,12,13,1,0.5,0.81,29.1,14400
2024-01-29,2024-01-29,W19,North Zone,128.6,25.1,52.4,11,13,1,0.5,0.86,30.2,12100
2024-01-29,2024-01-29,W20,North Zone,118.9,21.8,43.4,8,9,1,0.57,0.78,29.1,13900
2024-01-29,2024-01-29,W21,North Zone,147.5,27.6,56.6,10,12,1,0.5,0.82,30.6,13300
2024-01-29,2024-01-29,W25,North Zone,118.2,23.3,42.4,5,6,0,0.56,0.82,29.4,11700
2024-01-29,2024-01-29,W26,North Zone,137.9,26.6,49.2,4,5,1,0.5,0.83,30.1,13000
2024-01-29,2024-01-29,W27,North Zone,127.2,27.6,59.7,13,14,0,0.5,0.78,30.0,14900
2024-01-29,2024-01-29,W28,North Zone,127.8,23.7,45.9,8,9,1,0.53,0.89,31.1,10400
2024-01-29,2024-01-29,W29,North Zone,142.7,27.9,57.3,8,10,1,0.5,0.78,31.1,14600
2024-01-29,2024-01-29,W30,North Zone,149.9,28.3,56.2,10,12,1,0.5,0.86,28.3,12700
2024-01-29,2024-01-29,W05,East Zone,119.4,26.8,52.2,11,12,1,0.5,0.81,29.6,13640
2024-01-29,2024-01-29,W06,East Zone,127.5,23.4,43.0,10,12,0,0.55,0.82,30.1,12890
2024-01-29,2024-01-29,W07,East Zone,124.5,23.1,50.3,8,9,0,0.52,0.83,30.6,14200
2024-01-29,2024-01-29,W08,East Zone,120.5,27.1,55.0,6,7,1,0.5,0.78,28.7,13500
2024-01-29,2024-01-29,W09,East Zone,150.4,24.6,44.8,6,7,1,0.53,0.88,29.9,11900
2024-01-29,2024-01-29,W22,East Zone,143.8,29.4,57.3,7,8,1,0.5,0.76,28.5,14700
2024-01-29,2024-01-29,W23,East Zone,140.0,27.5,57.7,13,15,1,0.5,0.86,30.2,13100
2024-01-29,2024-01-29,W24,East Zone,129.4,26.2,47.8,9,10,0,0.5,0.8,29.9,12500
2024-01-29,2024-01-29,W50,East Zone,126.1,27.5,56.9,7,9,1,0.5,0.75,29.9,15500
2024-01-29,2024-01-29,W51,East Zone,156.2,29.6,57.1,7,9,1,0.5,0.77,29.2,14300
2024-01-29,2024-01-29,W52,East Zone,143.1,27.1,50.9,6,7,1,0.5,0.85,31.0,10900
2024-01-29,2024-01-29,W53,East Zone,148.6,28.9,54.0,5,6,1,0.5,0.72,30.1,15000
2024-01-29,2024-01-29,W54,East Zone,149.7,27.9,57.3,11,13,0,0.5,0.83,29.7,13200
2024-01-29,2024-01-29,W55,East Zone,118.4,22.6,49.1,12,15,0,0.53,0.83,29.8,12400
2024-01-29,2024-01-29,W56,East Zone,147.3,32.8,70.1,13,16,1,0.5,0.81,28.7,15700
2024-01-29,2024-01-29,W57,East Zone,127.5,27.8,56.9,11,13,0,0.5,0.81,30.3,14100
2024-01-29,2024-01-29,W58,East Zone,141.9,23.9,51.0,6,8,0,0.51,0.87,28.8,11300
2024-01-29,2024-01-29,W59,East Zone,143.3,29.4,62.9,18,21,0,0.5,0.82,29.6,13600
2024-01-29,2024-01-29,W60,East Zone,120.8,25.2,53.6,9,12,1,0.5,0.77,29.3,15400
2024-01-29,2024-01-29,W61,East Zone,156.3,29.7,57.3,5,6,0,0.5,0.81,28.3,12200
2024-01-29,2024-01-29,W16,West Zone,136.7,27.9,55.2,6,7,1,0.5,0.86,30.3,11500
2024-01-29,2024-01-29,W17,West Zone,119.6,25.4,51.1,10,11,0,0.5,0.77,31.1,13800
2024-01-29,2024-01-29,W33,West Zone,126.3,21.8,45.9,5,7,1,0.55,0.87,29.1,11200
2024-01-29,2024-01-29,W34,West Zone,140.3,27.9,55.9,12,13,0,0.5,0.82,28.2,14500
2024-01-29,2024-01-29,W35,West Zone,126.1,25.2,51.2,13,14,0,0.5,0.82,28.8,12000
2024-01-29,2024-01-29,W36,West Zone,148.8,28.1,58.4,6,8,1,0.5,0.83,29.9,13400
2024-01-29,2024-01-29,W37,West Zone,153.4,31.4,67.2,11,13,0,0.5,0.75,29.7,15800
2024-01-29,2024-01-29,W38,West Zone,120.8,22.6,44.7,8,9,1,0.55,0.83,30.5,10800
2024-01-29,2024-01-29,W39,West Zone,121.2,27.0,50.8,11,13,1,0.5,0.78,30.1,14000
2024-01-29,2024-01-29,W40,West Zone,133.3,23.9,43.0,4,5,1,0.55,0.84,30.8,12600
2024-01-29,2024-01-29,W41,West Zone,148.4,30.7,56.9,9,10,1,0.5,0.78,30.0,15300
2024-01-29,2024-01-29,W42,West Zone,132.8,27.7,54.5,13,14,1,0.5,0.8,30.5,13700
2024-01-29,2024-01-29,W43,West Zone,118.8,20.4,41.2,2,3,1,0.59,0.9,29.9,11000
2024-01-29,2024-01-29,W44,West Zone,139.5,29.7,61.0,10,12,1,0.5,0.73,30.6,14200
2024-01-29,2024-01-29,W45,West Zone,119.7,23.7,47.4,7,8,1,0.53,0.82,30.4,12300
2024-01-29,2024-01-29,W71,West Zone,126.9,29.3,61.7,9,11,1,0.5,0.76,31.1,14000
2024-01-29,2024-01-29,W72,West Zone,138.7,27.0,49.9,6,7,1,0.5,0.85,29.4,12700
2024-01-29,2024-01-29,W73,West Zone,131.0,24.8,47.0,9,10,1,0.52,0.87,30.1,11100
2024-01-29,2024-01-29,W74,West Zone,149.4,32.2,64.4,9,11,1,0.5,0.8,31.0,15200
2024-01-29,2024-01-29,W75,West Zone,135.7,25.3,54.1,7,8,1,0.5,0.8,30.6,12000
2024-01-29,2024-01-29,W31,Central Zone,126.3,30.1,60.1,8,10,0,0.5,0.69,29.1,16800
2024-01-29,2024-01-29,W32,Central Zone,129.1,25.5,49.2,8,9,1,0.5,0.74,29.8,16200
2024-01-29,2024-01-29,W46,Central Zone,131.9,24.8,47.1,6,7,0,0.52,0.76,29.5,15600
2024-01-29,2024-01-29,W47,Central Zone,118.9,28.2,53.5,12,13,1,0.5,0.7,30.8,16400
2024-01-29,2024-01-29,W48,Central Zone,121.9,24.0,47.9,8,9,0,0.52,0.73,28.4,15900
2024-01-29,2024-01-29,W49,Central Zone,127.6,24.9,51.5,9,12,0,0.5,0.81,31.1,12800
2024-01-29,2024-01-29,W62,Central Zone,117.0,30.5,64.1,8,10,1,0.5,0.68,30.5,17200
2024-01-29,2024-01-29,W63,Central Zone,131.8,28.8,58.0,5,6,1,0.5,0.72,28.4,16600
2024-01-29,2024-01-29,W64,Central Zone,142.3,28.6,56.8,6,7,1,0.5,0.77,29.2,14800
2024-01-29,2024-01-29,W65,Central Zone,141.8,33.1,66.9,4,6,1,0.5,0.69,29.8,16900
2024-01-29,2024-01-29,W66,Central Zone,146.5,29.9,56.1,7,9,0,0.5,0.76,30.6,16100
2024-01-29,2024-01-29,W67,Central Zone,127.0,24.0,47.1,5,6,0,0.52,0.77,31.1,13500
2024-01-29,2024-01-29,W68,Central Zone,123.6,26.3,50.9,11,14,1,0.5,0.69,29.9,16700
2024-01-29,2024-01-29,W69,Central Zone,122.6,25.2,51.8,10,12,1,0.5,0.8,30.5,14900
2024-01-29,2024-01-29,W70,Central Zone,150.5,29.4,54.5,13,17,0,0.5,0.71,30.2,16300
2024-01-29,2024-01-29,W80,Central Zone,154.7,32.2,62.9,10,12,0,0.5,0.68,29.3,17000
2024-01-29,2024-01-29,W81,Central Zone,130.8,27.7,58.5,9,10,0,0.5,0.76,28.6,15600
2024-01-29,2024-01-29,W82,Central Zone,145.1,25.5,49.7,13,15,0,0.5,0.8,28.5,13000
2024-01-29,2024-01-29,W83,Central Zone,146.4,32.0,65.1,13,15,1,0.5,0.74,28.6,16800
2024-01-29,2024-01-29,W84,Central Zone,123.8,23.9,43.0,9,11,1,0.55,0.8,29.3,14400
2024-01-29,2024-01-29,W76,South Zone,142.3,28.8,61.8,11,13,1,0.5,0.76,28.3,14600
2024-01-29,2024-01-29,W77,South Zone,131.4,27.1,51.1,6,7,1,0.5,0.84,30.6,13100
2024-01-29,2024-01-29,W78,South Zone,134.1,32.0,63.5,19,20,0,0.5,0.74,28.6,16500
2024-01-29,2024-01-29,W79,South Zone,152.1,29.2,54.3,12,14,1,0.5,0.78,30.3,13800
2024-01-29,2024-01-29,W85,South Zone,147.9,26.7,52.9,8,10,1,0.5,0.84,29.3,12500
2024-01-29,2024-01-29,W86,South Zone,137.8,30.3,58.4,13,14,0,0.5,0.78,29.0,15900
2024-01-29,2024-01-29,W87,South Zone,118.0,24.2,48.4,5,6,1,0.52,0.78,29.8,13400
2024-01-29,2024-01-29,W88,South Zone,138.3,28.8,55.0,6,7,0,0.5,0.78,30.4,15100
2024-01-29,2024-01-29,W89,South Zone,126.7,23.6,48.7,4,5,1,0.52,0.87,30.6,11400
2024-01-29,2024-01-29,W90,South Zone,118.3,25.0,54.3,10,12,0,0.5,0.78,31.0,14700
2024-01-29,2024-01-29,W91,South Zone,126.4,28.8,57.2,7,8,1,0.5,0.7,29.9,17100
2024-01-29,2024-01-29,W92,South Zone,143.4,26.9,58.1,14,16,0,0.5,0.81,30.9,12900
2024-01-29,2024-01-29,W93,South Zone,117.9,25.7,50.9,11,13,0,0.5,0.78,30.0,16000
2024-01-29,2024-01-29,W94,South Zone,120.3,22.7,47.9,9,11,1,0.53,0.88,30.2,11800
2024-01-29,2024-01-29,W95,South Zone,137.3,30.4,56.2,8,10,0,0.5,0.81,29.2,15400
2024-01-29,2024-01-29,W96,South Zone,132.2,27.5,57.6,9,11,1,0.5,0.83,29.7,13200
2024-01-29,2024-01-29,W97,South Zone,134.2,28.8,62.0,12,13,1,0.5,0.69,30.4,17300
2024-01-29,2024-01-29,W98,South Zone,152.1,29.9,62.5,6,7,1,0.5,0.81,29.8,14500
2024-01-29,2024-01-29,W99,South Zone,127.6,22.2,46.7,9,12,0,0.54,0.83,28.2,12100
2024-01-29,2024-01-29,W100,South Zone,130.7,26.7,55.2,12,14,0,0.5,0.77,31.0,15300
2024-02-05,2024-02-05,W01,North Zone,129.1,29.1,60.9,9,11,1,0.5,0.79,30.3,12450
