week_start_date,ward_id,reported_cases,turbidity,ecoli_index,rainfall_mm,sanitation_index,population,monsoon_flag,outbreak_next_week
2024-01-22,W75,16,7.1,3.82,7.71,0.742,31958,0,0.0
2024-01-22,W76,27,7.64,3.82,18.02,0.317,24907,0,0.0
2024-01-22,W77,12,5.89,2.14,6.13,0.673,30328,0,0.0
2024-01-22,W78,8,7.26,4.4,7.23,0.387,15876,0,0.0
2024-01-22,W79,21,13.7,6.06,12.28,0.627,22079,0,0.0
2024-01-22,W80,23,3.7,2.57,6.61,0.614,43000,0,0.0
2024-01-22,W81,9,3.51,2.72,5.94,0.627,26230,0,0.0
2024-01-22,W82,16,7.53,2.89,2.62,0.75,44488,0,0.0
2024-01-22,W83,25,2.46,1.71,9.38,0.755,41464,0,0.0
2024-01-22,W84,14,7.37,2.5,11.0,0.927,36107,0,0.0
2024-01-22,W85,13,8.61,4.28,27.06,0.496,24662,0,0.0
2024-01-22,W86,9,6.99,3.35,5.62,0.371,16679,0,0.0
2024-01-22,W87,21,7.23,3.79,1.46,0.321,24435,0,0.0
2024-01-22,W88,34,8.03,4.57,10.63,0.344,26151,0,0.0
2024-01-22,W89,15,7.15,3.7,17.94,0.479,19452,0,0.0
2024-01-22,W90,16,4.58,3.23,18.39,0.417,17849,0,0.0
2024-01-22,W91,12,10.19,3.77,23.13,0.685,24823,0,0.0
2024-01-22,W92,29,7.67,4.57,13.25,0.725,34223,0,0.0
2024-01-22,W93,11,6.76,4.34,12.92,0.559,15851,0,0.0
2024-01-22,W94,12,7.57,3.29,13.93,0.665,19000,0,0.0
2024-01-22,W95,11,5.51,2.19,15.18,0.593,20536,0,0.0
2024-01-22,W96,16,9.7,2.98,16.22,0.47,20726,0,0.0
2024-01-22,W97,14,8.05,3.48,12.62,0.607,31281,0,0.0
2024-01-22,W98,14,3.74,2.0,12.32,0.612,18267,0,0.0
2024-01-22,W99,7,8.75,4.55,20.22,0.631,22543,0,0.0
2024-01-22,W100,12,8.07,4.03,1.04,0.491,26657,0,0.0
2024-01-29,W01,17,5.81,2.34,17.52,0.833,40033,0,0.0
2024-01-29,W02,15,6.03,2.35,10.57,0.555,27644,0,0.0
2024-01-29,W03,22,7.94,4.0,1.99,0.55,34271,0,0.0
2024-01-29,W04,12,4.13,3.02,14.17,0.564,22662,0,0.0
2024-01-29,W05,16,4.1,2.95,1.24,0.494,21396,0,0.0
2024-01-29,W06,25,5.74,3.37,12.94,0.431,33431,0,0.0
2024-01-29,W07,24,6.72,2.7,22.32,0.578,34118,0,0.0
2024-01-29,W08,27,9.21,4.28,11.39,0.321,32912,0,0.0
2024-01-29,W09,38,14.32,8.51,10.27,0.306,29502,0,0.0
2024-01-29,W10,15,3.64,1.67,18.57,0.607,32802,0,0.0
2024-01-29,W11,25,4.79,3.47,17.73,0.673,40023,0,0.0
2024-01-29,W12,7,3.63,1.62,11.28,0.732,21560,0,0.0
2024-01-29,W13,11,5.5,1.74,3.55,0.699,36942,0,0.0
2024-01-29,W14,12,7.77,2.45,9.55,0.829,26877,0,0.0
2024-01-29,W15,15,6.21,2.38,4.19,0.531,34494,0,0.0
2024-01-29,W16,16,7.66,4.27,11.57,0.543,23529,0,0.0
2024-01-29,W17,7,7.02,2.93,3.59,0.544,21331,0,0.0
2024-01-29,W18,14,6.62,3.61,12.16,0.505,40882,0,0.0
2024-01-29,W19,27,10.16,5.25,4.27,0.502,23003,0,0.0
2024-01-29,W20,15,4.97,2.66,2.69,0.777,37681,0,0.0
2024-01-29,W21,8,7.83,3.52,14.51,0.82,27539,0,0.0
2024-01-29,W22,24,4.24,4.59,4.5,0.329,34488,0,0.0
2024-01-29,W23,16,7.89,3.81,0.0,0.587,34115,0,0.0
2024-01-29,W24,13,5.21,2.17,5.96,0.737,29948,0,0.0
2024-01-29,W25,7,6.46,1.72,2.77,0.77,20152,0,0.0
2024-01-29,W26,19,10.83,5.62,20.39,0.571,42728,0,0.0
2024-01-29,W27,21,7.18,2.34,26.72,0.743,35597,0,0.0
2024-01-29,W28,3,4.88,1.8,6.15,0.764,21681,0,0.0
2024-01-29,W29,18,4.92,2.49,5.03,0.743,32388,0,0.0
2024-01-29,W30,14,5.59,2.14,16.04,0.722,32225,0,0.0
2024-01-29,W31,13,7.2,3.09,12.87,0.746,24215,0,0.0
2024-01-29,W32,6,6.23,1.66,4.23,0.914,32799,0,0.0
2024-01-29,W33,9,11.27,4.31,8.36,0.492,16306,0,0.0
2024-01-29,W34,18,8.36,4.79,14.17,0.374,22526,0,0.0
2024-01-29,W35,25,12.9,7.07,11.56,0.452,28545,0,0.0
2024-01-29,W36,25,3.86,3.15,5.5,0.616,32879,0,0.0
2024-01-29,W37,29,9.2,5.03,2.71,0.413,32675,0,0.0
2024-01-29,W38,14,5.23,2.14,17.94,0.574,32082,0,0.0
2024-01-29,W39,10,6.68,2.96,13.98,0.709,20855,0,0.0
2024-01-29,W40,22,9.17,3.49,19.17,0.502,33091,0,0.0
2024-01-29,W41,16,6.89,2.53,16.61,0.643,34894,0,0.0
2024-01-29,W42,10,14.47,7.74,15.39,0.512,17327,0,0.0
2024-01-29,W43,32,13.44,7.17,19.68,0.341,26774,0,0.0
2024-01-29,W44,12,10.2,4.61,14.84,0.613,26589,0,0.0
2024-01-29,W45,19,6.64,3.97,4.05,0.307,29243,0,0.0
2024-01-29,W46,15,11.44,4.94,7.94,0.634,23284,0,0.0
2024-01-29,W47,6,4.97,2.12,8.09,0.893,22600,0,0.0
2024-01-29,W48,9,5.06,1.61,14.6,0.924,38034,0,0.0
2024-01-29,W49,29,12.49,5.83,0.0,0.661,37797,0,0.0
2024-01-29,W50,11,7.82,3.56,14.36,0.409,28168,0,0.0
2024-01-29,W51,9,6.62,2.69,14.34,0.697,34492,0,0.0
2024-01-29,W52,10,6.96,3.93,5.07,0.627,24874,0,0.0
2024-01-29,W53,22,14.42,6.21,17.23,0.683,27183,0,0.0
2024-01-29,W54,34,13.06,6.88,5.73,0.468,30586,0,0.0
2024-01-29,W55,18,8.05,5.01,18.32,0.372,17961,0,0.0
2024-01-29,W56,25,9.9,5.1,12.27,0.401,32340,0,0.0
2024-01-29,W57,16,9.48,5.47,3.74,0.465,18987,0,0.0
2024-01-29,W58,14,7.89,3.39,42.83,0.556,19735,0,0.0
2024-01-29,W59,34,8.76,5.26,0.04,0.413,34830,0,0.0
2024-01-29,W60,7,7.01,2.5,15.33,0.701,23754,0,0.0
2024-01-29,W61,13,6.29,4.06,17.44,0.522,22022,0,0.0
2024-01-29,W62,16,6.92,2.44,4.44,0.8,36329,0,0.0
2024-01-29,W63,8,9.02,2.06,15.61,0.934,43665,0,0.0
2024-01-29,W64,5,3.83,1.5,7.87,0.925,20878,0,0.0
2024-01-29,W65,11,8.18,2.73,17.79,0.943,44920,0,0.0
2024-01-29,W66,4,4.5,0.67,11.87,0.898,23367,0,0.0
2024-01-29,W67,9,8.56,4.28,10.78,0.738,21860,0,0.0
2024-01-29,W68,19,7.05,3.01,0.52,0.634,44352,0,0.0
2024-01-29,W69,13,5.22,2.36,2.69,0.689,23411,0,0.0
2024-01-29,W70,23,9.32,2.95,23.02,0.648,30024,0,0.0
2024-01-29,W71,12,7.89,3.21,7.22,0.664,20801,0,0.0
2024-01-29,W72,24,6.96,4.33,7.68,0.337,23716,0,0.0
2024-01-29,W73,15,5.82,4.01,10.86,0.332,17368,0,0.0
2024-01-29,W74,17,11.95,4.46,4.33,0.56,28403,0,0.0
2024-01-29,W75,11,5.95,3.06,10.1,0.742,31958,0,0.0
2024-01-29,W76,14,9.18,4.09,7.79,0.317,24907,0,0.0
2024-01-29,W77,16,5.26,2.11,14.21,0.673,30328,0,0.0
2024-01-29,W78,17,7.97,4.39,8.43,0.387,15876,0,0.0
2024-01-29,W79,17,10.89,5.02,4.54,0.627,22079,0,0.0
2024-01-29,W80,22,6.37,2.18,13.74,0.614,43000,0,0.0
2024-01-29,W81,17,3.97,2.33,4.5,0.627,26230,0,0.0
2024-01-29,W82,21,4.66,2.39,11.13,0.75,44488,0,0.0
2024-01-29,W83,16,3.51,1.97,2.64,0.755,41464,0,0.0
2024-01-29,W84,21,5.38,1.94,19.21,0.927,36107,0,0.0
2024-01-29,W85,12,14.08,6.02,6.46,0.496,24662,0,0.0
2024-01-29,W86,10,7.45,2.82,4.51,0.371,16679,0,0.0
2024-01-29,W87,16,6.05,3.95,2.25,0.321,24435,0,0.0
2024-01-29,W88,25,8.96,5.17,12.78,0.344,26151,0,0.0
2024-01-29,W89,11,8.91,4.65,20.38,0.479,19452,0,0.0
2024-01-29,W90,11,7.31,3.73,18.24,0.417,17849,0,0.0
2024-01-29,W91,16,8.95,4.47,8.06,0.685,24823,0,0.0
2024-01-29,W92,18,10.19,5.09,8.64,0.725,34223,0,0.0
2024-01-29,W93,18,6.06,3.02,17.08,0.559,15851,0,0.0
2024-01-29,W94,10,10.09,3.32,10.71,0.665,19000,0,0.0
2024-01-29,W95,5,6.87,2.95,4.57,0.593,20536,0,0.0
2024-01-29,W96,10,6.42,3.68,13.61,0.47,20726,0,0.0
2024-01-29,W97,17,4.9,2.03,37.45,0.607,31281,0,0.0
2024-01-29,W98,7,6.07,3.38,11.89,0.612,18267,0,0.0
2024-01-29,W99,8,9.92,5.09,15.68,0.631,22543,0,0.0
2024-01-29,W100,23,8.09,3.95,13.48,0.491,26657,0,0.0
2024-02-05,W01,11,7.86,2.62,3.68,0.833,40033,0,0.0
2024-02-05,W02,10,7.42,2.92,20.77,0.555,27644,0,0.0
2024-02-05,W03,19,5.42,2.82,13.4,0.55,34271,0,0.0
2024-02-05,W04,12,5.26,3.19,19.36,0.564,22662,0,0.0
2024-02-05,W05,9,5.06,2.43,0.0,0.494,21396,0,0.0
2024-02-05,W06,24,6.93,3.82,16.01,0.431,33431,0,0.0
2024-02-05,W07,14,7.57,3.36,14.33,0.578,34118,0,0.0
2024-02-05,W08,18,12.17,4.59,13.47,0.321,32912,0,0.0
2024-02-05,W09,40,14.86,7.28,7.15,0.306,29502,0,0.0
2024-02-05,W10,13,5.55,2.8,16.45,0.607,32802,0,0.0
2024-02-05,W11,26,6.57,3.52,17.31,0.673,40023,0,0.0
2024-02-05,W12,5,3.82,1.84,7.86,0.732,21560,0,0.0
2024-02-05,W13,17,3.79,1.46,7.08,0.699,36942,0,0.0
2024-02-05,W14,6,6.99,1.64,6.86,0.829,26877,0,0.0
2024-02-05,W15,13,5.52,2.25,7.56,0.531,34494,0,0.0
2024-02-05,W16,21,8.96,2.69,21.51,0.543,23529,0,0.0
2024-02-05,W17,10,6.05,1.81,11.33,0.544,21331,0,0.0
2024-02-05,W18,23,9.91,3.72,3.41,0.505,40882,0,0.0
2024-02-05,W19,21,8.73,4.6,27.68,0.502,23003,0,0.0
2024-02-05,W20,12,3.94,2.29,8.93,0.777,37681,0,0.0
2024-02-05,W21,15,8.38,2.87,3.0,0.82,27539,0,0.0
2024-02-05,W22,41,5.35,3.82,0.0,0.329,34488,0,0.0
2024-02-05,W23,17,5.02,3.66,21.68,0.587,34115,0,0.0
2024-02-05,W24,18,5.75,3.14,12.63,0.737,29948,0,0.0
2024-02-05,W25,6,3.48,2.83,14.43,0.77,20152,0,0.0
2024-02-05,W26,42,11.12,4.43,0.0,0.571,42728,0,0.0
2024-02-05,W27,11,6.77,2.49,6.16,0.743,35597,0,0.0
2024-02-05,W28,7,3.35,2.16,15.43,0.764,21681,0,0.0
2024-02-05,W29,9,4.65,2.86,9.91,0.743,32388,0,0.0
2024-02-05,W30,11,7.91,3.03,16.83,0.722,32225,0,0.0
2024-02-05,W31,9,8.64,3.18,0.0,0.746,24215,0,0.0
2024-02-05,W32,8,4.82,1.91,8.24,0.914,32799,0,0.0
2024-02-05,W33,15,9.4,3.51,11.32,0.492,16306,0,0.0
2024-02-05,W34,23,11.22,4.82,12.56,0.374,22526,0,0.0
2024-02-05,W35,22,12.23,6.73,2.34,0.452,28545,0,0.0
2024-02-05,W36,15,4.51,2.91,8.73,0.616,32879,0,0.0
2024-02-05,W37,21,6.13,4.67,8.0,0.413,32675,0,0.0
2024-02-05,W38,12,9.13,5.04,30.63,0.574,32082,0,0.0
2024-02-05,W39,13,6.81,2.69,14.38,0.709,20855,0,0.0
2024-02-05,W40,16,10.22,4.98,13.78,0.502,33091,0,0.0
2024-02-05,W41,23,6.12,2.99,6.58,0.643,34894,0,0.0
2024-02-05,W42,8,12.81,6.87,20.69,0.512,17327,0,0.0
2024-02-05,W43,32,11.26,6.66,11.19,0.341,26774,0,0.0
2024-02-05,W44,18,9.13,3.88,12.0,0.613,26589,0,0.0
2024-02-05,W45,18,9.11,4.88,14.17,0.307,29243,0,0.0
2024-02-05,W46,14,9.55,5.4,3.45,0.634,23284,0,0.0
2024-02-05,W47,8,4.64,1.64,16.28,0.893,22600,0,0.0
2024-02-05,W48,10,5.42,2.61,5.47,0.924,38034,0,0.0
2024-02-05,W49,27,6.7,4.09,3.82,0.661,37797,0,0.0
2024-02-05,W50,20,7.07,3.95,7.31,0.409,28168,0,0.0
2024-02-05,W51,10,6.67,2.48,9.25,0.697,34492,0,0.0
2024-02-05,W52,15,7.69,3.19,7.32,0.627,24874,0,0.0
2024-02-05,W53,17,11.33,5.04,1.14,0.683,27183,0,0.0
2024-02-05,W54,43,11.78,5.58,16.44,0.468,30586,0,0.0
2024-02-05,W55,21,12.01,6.31,10.02,0.372,17961,0,0.0
2024-02-05,W56,21,10.77,5.56,14.96,0.401,32340,0,0.0
2024-02-05,W57,15,8.0,4.14,11.57,0.465,18987,0,0.0
2024-02-05,W58,13,10.8,5.43,10.64,0.556,19735,0,0.0
2024-02-05,W59,52,5.34,3.99,20.25,0.413,34830,0,0.0
2024-02-05,W60,7,9.06,3.27,12.95,0.701,23754,0,0.0
2024-02-05,W61,15,8.25,2.87,10.76,0.522,22022,0,0.0
2024-02-05,W62,10,6.52,1.99,19.28,0.8,36329,0,0.0
2024-02-05,W63,13,11.03,2.55,14.32,0.934,43665,0,0.0
2024-02-05,W64,7,4.4,1.84,12.56,0.925,20878,0,0.0
2024-02-05,W65,17,3.44,2.37,19.63,0.943,44920,0,0.0
2024-02-05,W66,6,5.71,1.9,9.51,0.898,23367,0,0.0
2024-02-05,W67,11,8.89,3.68,17.04,0.738,21860,0,0.0
2024-02-05,W68,22,8.07,3.31,15.92,0.634,44352,0,0.0
2024-02-05,W69,9,2.84,2.21,12.96,0.689,23411,0,0.0
2024-02-05,W70,22,10.68,4.92,5.42,0.648,30024,0,0.0
2024-02-05,W71,4,7.88,3.93,0.0,0.664,20801,0,0.0
2024-02-05,W72,20,6.2,4.1,3.75,0.337,23716,0,0.0
2024-02-05,W73,10,8.27,4.62,9.22,0.332,17368,0,0.0
2024-02-05,W74,19,7.2,4.15,16.12,0.56,28403,0,0.0
2024-02-05,W75,18,6.41,2.67,13.64,0.742,31958,0,0.0
2024-02-05,W76,29,6.26,3.31,12.74,0.317,24907,0,0.0
2024-02-05,W77,12,5.61,3.59,13.15,0.673,30328,0,0.0
2024-02-05,W78,12,8.18,4.51,13.87,0.387,15876,0,0.0
2024-02-05,W79,13,9.5,5.13,8.67,0.627,22079,0,0.0
2024-02-05,W80,21,4.5,2.82,4.92,0.614,43000,0,0.0
2024-02-05,W81,8,4.36,2.38,14.05,0.627,26230,0,0.0
2024-02-05,W82,12,7.53,2.79,14.01,0.75,44488,0,0.0
2024-02-05,W83,11,4.77,1.38,4.05,0.755,41464,0,0.0
2024-02-05,W84,11,7.6,2.26,12.05,0.927,36107,0,0.0
2024-02-05,W85,18,7.75,3.73,5.7,0.496,24662,0,0.0
2024-02-05,W86,9,6.21,3.5,13.9,0.371,16679,0,0.0
2024-02-05,W87,21,4.18,4.03,10.16,0.321,24435,0,0.0
2024-02-05,W88,30,9.55,4.78,8.38,0.344,26151,0,0.0
2024-02-05,W89,13,11.4,5.41,13.6,0.479,19452,0,0.0
2024-02-05,W90,15,6.35,4.28,0.0,0.417,17849,0,0.0
2024-02-05,W91,14,7.16,2.82,9.63,0.685,24823,0,0.0
2024-02-05,W92,19,9.94,3.7,8.42,0.725,34223,0,0.0
2024-02-05,W93,7,6.76,3.54,17.21,0.559,15851,0,0.0
2024-02-05,W94,9,6.83,2.96,9.55,0.665,19000,0,0.0
2024-02-05,W95,9,6.89,2.6,19.66,0.593,20536,0,0.0
2024-02-05,W96,16,6.79,3.34,4.46,0.47,20726,0,0.0
2024-02-05,W97,9,10.85,4.76,11.34,0.607,31281,0,0.0
2024-02-05,W98,12,6.45,2.77,13.91,0.612,18267,0,0.0
2024-02-05,W99,10,8.77,3.88,17.75,0.631,22543,0,0.0
2024-02-05,W100,16,7.17,3.95,12.8,0.491,26657,0,0.0
2024-02-12,W01,18,5.33,1.21,12.9,0.833,40033,0,0.0
2024-02-12,W02,16,8.75,4.08,7.85,0.555,27644,0,0.0
2024-02-12,W03,8,9.03,5.13,13.65,0.55,34271,0,0.0
2024-02-12,W04,10,8.24,3.14,23.34,0.564,22662,0,0.0
2024-02-12,W05,8,6.58,1.95,7.48,0.494,21396,0,0.0
2024-02-12,W06,29,7.22,4.13,12.93,0.431,33431,0,0.0
2024-02-12,W07,19,6.01,3.57,7.19,0.578,34118,0,0.0
2024-02-12,W08,22,9.66,4.76,12.07,0.321,32912,0,0.0
2024-02-12,W09,44,13.04,7.91,17.67,0.306,29502,0,0.0
2024-02-12,W10,14,6.12,3.47,8.17,0.607,32802,0,0.0
2024-02-12,W11,19,6.65,2.59,5.54,0.673,40023,0,0.0
2024-02-12,W12,8,4.19,2.49,7.18,0.732,21560,0,0.0
2024-02-12,W13,7,5.73,2.68,9.39,0.699,36942,0,0.0
2024-02-12,W14,11,4.86,2.49,19.64,0.829,26877,0,0.0
2024-02-12,W15,10,4.6,2.62,3.67,0.531,34494,0,0.0
2024-02-12,W16,11,12.33,5.3,16.0,0.543,23529,0,0.0
2024-02-12,W17,13,6.22,2.66,9.64,0.544,21331,0,0.0
2024-02-12,W18,26,5.91,3.94,16.2,0.505,40882,0,0.0
2024-02-12,W19,14,13.1,5.73,21.52,0.502,23003,0,0.0
2024-02-12,W20,17,5.97,2.47,17.89,0.777,37681,0,0.0
2024-02-12,W21,8,5.14,2.65,4.01,0.82,27539,0,0.0
2024-02-12,W22,29,5.24,2.22,7.23,0.329,34488,0,0.0
2024-02-12,W23,18,11.48,5.79,5.89,0.587,34115,0,0.0
2024-02-12,W24,15,6.61,3.29,13.73,0.737,29948,0,0.0
2024-02-12,W25,12,7.36,3.95,10.75,0.77,20152,0,0.0
2024-02-12,W26,33,6.21,2.82,22.68,0.571,42728,0,0.0
2024-02-12,W27,22,4.06,0.96,13.59,0.743,35597,0,0.0
2024-02-12,W28,3,4.59,2.42,10.68,0.764,21681,0,0.0
2024-02-12,W29,13,8.3,3.18,8.88,0.743,32388,0,0.0
2024-02-12,W30,17,8.09,3.88,0.0,0.722,32225,0,0.0
2024-02-12,W31,8,4.96,3.09,4.49,0.746,24215,0,0.0
2024-02-12,W32,3,2.4,0.34,7.89,0.914,32799,0,0.0
2024-02-12,W33,11,10.27,4.33,9.53,0.492,16306,0,0.0
2024-02-12,W34,14,8.8,4.57,14.46,0.374,22526,0,0.0
2024-02-12,W35,24,9.35,5.28,13.35,0.452,28545,0,0.0
2024-02-12,W36,15,5.33,2.2,7.99,0.616,32879,0,0.0
2024-02-12,W37,20,7.64,4.26,8.78,0.413,32675,0,0.0
2024-02-12,W38,22,12.53,5.31,10.16,0.574,32082,0,0.0
2024-02-12,W39,6,3.4,2.94,15.32,0.709,20855,0,0.0
2024-02-12,W40,17,8.68,3.94,13.25,0.502,33091,0,0.0
2024-02-12,W41,22,4.12,3.14,7.53,0.643,34894,0,0.0
2024-02-12,W42,12,14.63,6.69,10.05,0.512,17327,0,0.0
2024-02-12,W43,43,10.17,5.21,5.06,0.341,26774,0,0.0
2024-02-12,W44,25,9.09,4.13,7.21,0.613,26589,0,0.0
2024-02-12,W45,16,9.83,5.49,3.14,0.307,29243,0,0.0
2024-02-12,W46,20,10.34,5.1,13.56,0.634,23284,0,0.0
2024-02-12,W47,10,4.98,2.33,0.66,0.893,22600,0,0.0
2024-02-12,W48,15,3.63,2.09,15.12,0.924,38034,0,0.0
2024-02-12,W49,23,9.21,4.13,7.19,0.661,37797,0,0.0
2024-02-12,W50,20,6.26,3.21,16.28,0.409,28168,0,0.0
2024-02-12,W51,18,6.03,2.39,18.19,0.697,34492,0,0.0
2024-02-12,W52,13,7.65,3.75,8.07,0.627,24874,0,0.0
2024-02-12,W53,18,7.87,2.9,10.5,0.683,27183,0,0.0
2024-02-12,W54,34,14.3,7.45,10.91,0.468,30586,0,0.0
2024-02-12,W55,26,8.02,4.92,9.06,0.372,17961,0,0.0
2024-02-12,W56,38,11.0,5.29,13.03,0.401,32340,0,0.0
2024-02-12,W57,11,8.7,4.8,24.03,0.465,18987,0,0.0
2024-02-12,W58,20,4.78,2.82,3.27,0.556,19735,0,0.0
2024-02-12,W59,27,10.27,5.43,7.88,0.413,34830,0,0.0
2024-02-12,W60,18,7.13,3.23,4.66,0.701,23754,0,0.0
2024-02-12,W61,15,5.78,2.4,17.55,0.522,22022,0,0.0
2024-02-12,W62,14,10.3,3.1,13.76,0.8,36329,0,0.0
2024-02-12,W63,14,8.91,2.84,11.53,0.934,43665,0,0.0
2024-02-12,W64,5,5.41,1.89,0.0,0.925,20878,0,0.0
2024-02-12,W65,15,4.62,1.54,6.53,0.943,44920,0,0.0
2024-02-12,W66,9,2.84,1.72,9.51,0.898,23367,0,0.0
2024-02-12,W67,10,9.15,4.23,10.3,0.738,21860,0,0.0
2024-02-12,W68,28,7.62,3.08,0.16,0.634,44352,0,0.0
2024-02-12,W69,5,6.2,2.33,7.7,0.689,23411,0,0.0
2024-02-12,W70,11,8.16,3.74,14.67,0.648,30024,0,0.0
2024-02-12,W71,15,7.74,3.36,10.75,0.664,20801,0,0.0
2024-02-12,W72,18,6.52,2.25,8.54,0.337,23716,0,0.0
2024-02-12,W73,12,6.08,4.13,5.86,0.332,17368,0,0.0
2024-02-12,W74,15,8.11,4.37,5.37,0.56,28403,0,0.0
2024-02-12,W75,16,8.61,3.22,12.27,0.742,31958,0,0.0
2024-02-12,W76,13,8.43,4.19,1.32,0.317,24907,0,0.0
2024-02-12,W77,19,5.7,2.1,9.98,0.673,30328,0,0.0
2024-02-12,W78,15,9.47,4.63,4.48,0.387,15876,0,0.0
2024-02-12,W79,13,10.24,5.59,0.01,0.627,22079,0,0.0
2024-02-12,W80,23,3.63,3.02,15.91,0.614,43000,0,0.0
2024-02-12,W81,17,5.37,3.64,2.56,0.627,26230,0,0.0
2024-02-12,W82,16,7.53,3.28,15.46,0.75,44488,0,0.0
2024-02-12,W83,11,4.72,2.06,11.01,0.755,41464,0,0.0
2024-02-12,W84,15,6.03,2.52,11.09,0.927,36107,0,0.0
2024-02-12,W85,7,7.85,5.33,13.19,0.496,24662,0,0.0
2024-02-12,W86,12,6.1,3.34,12.98,0.371,16679,0,0.0
2024-02-12,W87,19,7.29,4.72,10.88,0.321,24435,0,0.0
2024-02-12,W88,15,8.18,4.63,4.62,0.344,26151,0,0.0
2024-02-12,W89,20,8.78,4.93,10.5,0.479,19452,0,0.0
2024-02-12,W90,16,3.72,2.1,20.14,0.417,17849,0,0.0
2024-02-12,W91,10,7.69,2.63,12.72,0.685,24823,0,0.0
2024-02-12,W92,16,8.9,4.37,22.81,0.725,34223,0,0.0
2024-02-12,W93,8,7.26,2.46,10.5,0.559,15851,0,0.0
2024-02-12,W94,10,8.44,4.37,16.18,0.665,19000,0,0.0
2024-02-12,W95,11,6.98,3.06,10.82,0.593,20536,0,0.0
2024-02-12,W96,14,6.82,3.61,14.13,0.47,20726,0,0.0
2024-02-12,W97,22,5.82,2.28,6.09,0.607,31281,0,0.0
2024-02-12,W98,15,5.94,2.71,15.09,0.612,18267,0,0.0
2024-02-12,W99,14,9.52,4.88,11.88,0.631,22543,0,0.0
2024-02-12,W100,10,8.37,3.83,14.68,0.491,26657,0,0.0
2024-02-19,W01,2,7.69,2.03,14.98,0.833,40033,0,0.0
2024-02-19,W02,18,5.44,2.4,15.04,0.555,27644,0,0.0
2024-02-19,W03,10,8.54,4.19,13.67,0.55,34271,0,0.0
2024-02-19,W04,18,7.44,3.25,12.19,0.564,22662,0,0.0
2024-02-19,W05,10,5.54,2.74,5.68,0.494,21396,0,0.0
2024-02-19,W06,27,6.84,3.87,16.78,0.431,33431,0,0.0
2024-02-19,W07,22,6.12,2.65,5.01,0.578,34118,0,0.0
2024-02-19,W08,23,9.91,5.47,0.0,0.321,32912,0,0.0
2024-02-19,W09,33,15.13,9.43,0.0,0.306,29502,0,0.0
2024-02-19,W10,29,4.58,2.85,14.83,0.607,32802,0,0.0
2024-02-19,W11,16,4.21,2.0,10.42,0.673,40023,0,0.0
2024-02-19,W12,8,3.95,2.86,0.0,0.732,21560,0,0.0
2024-02-19,W13,17,2.34,2.88,5.42,0.699,36942,0,0.0
2024-02-19,W14,15,9.03,4.24,13.07,0.829,26877,0,0.0
2024-02-19,W15,18,4.77,2.41,16.16,0.531,34494,0,0.0
2024-02-19,W16,21,9.45,4.05,13.6,0.543,23529,0,0.0
2024-02-19,W17,10,5.24,3.39,11.55,0.544,21331,0,0.0
2024-02-19,W18,33,9.17,5.91,16.62,0.505,40882,0,0.0
2024-02-19,W19,17,11.68,6.49,4.95,0.502,23003,0,0.0
2024-02-19,W20,13,7.62,2.98,8.52,0.777,37681,0,0.0
2024-02-19,W21,10,5.38,2.22,5.68,0.82,27539,0,0.0
2024-02-19,W22,17,7.72,3.89,14.77,0.329,34488,0,0.0
2024-02-19,W23,24,7.1,3.96,15.5,0.587,34115,0,0.0
2024-02-19,W24,12,7.67,3.59,14.04,0.737,29948,0,0.0
2024-02-19,W25,4,4.75,3.29,13.81,0.77,20152,0,0.0
2024-02-19,W26,21,10.38,5.96,9.82,0.571,42728,0,0.0
2024-02-19,W27,5,6.52,2.86,13.51,0.743,35597,0,0.0
2024-02-19,W28,5,4.98,1.62,4.05,0.764,21681,0,0.0
2024-02-19,W29,14,6.73,2.77,5.46,0.743,32388,0,0.0
2024-02-19,W30,16,4.6,2.29,16.44,0.722,32225,0,0.0
2024-02-19,W31,7,8.8,3.41,6.31,0.746,24215,0,0.0
2024-02-19,W32,4,4.11,1.14,9.68,0.914,32799,0,0.0
2024-02-19,W33,15,11.11,4.72,6.96,0.492,16306,0,0.0
2024-02-19,W34,13,10.46,5.35,11.25,0.374,22526,0,0.0
2024-02-19,W35,17,13.57,6.29,17.49,0.452,28545,0,0.0
2024-02-19,W36,13,5.28,3.09,8.39,0.616,32879,0,0.0
2024-02-19,W37,17,8.45,3.6,0.0,0.413,32675,0,0.0
2024-02-19,W38,26,5.64,4.24,8.31,0.574,32082,0,0.0
2024-02-19,W39,7,4.13,2.06,11.58,0.709,20855,0,0.0
2024-02-19,W40,23,9.16,4.5,3.17,0.502,33091,0,0.0
2024-02-19,W41,14,4.38,1.96,12.34,0.643,34894,0,0.0
2024-02-19,W42,18,13.36,6.3,11.54,0.512,17327,0,0.0
2024-02-19,W43,25,8.95,5.11,17.53,0.341,26774,0,0.0
2024-02-19,W44,17,8.12,3.5,12.73,0.613,26589,0,0.0
2024-02-19,W45,28,6.17,3.56,3.17,0.307,29243,0,0.0
2024-02-19,W46,16,12.46,4.99,9.69,0.634,23284,0,0.0
2024-02-19,W47,11,2.02,2.5,12.5,0.893,22600,0,0.0
2024-02-19,W48,10,7.46,2.26,12.99,0.924,38034,0,0.0
2024-02-19,W49,29,11.45,4.28,20.54,0.661,37797,0,0.0
2024-02-19,W50,14,7.18,4.08,5.21,0.409,28168,0,0.0
