week_start_date,ward_id,reported_cases,cholera_cases,typhoid_cases,dysentery_cases,hepatitis_a_cases,hospital_reporting_rate,population_estimate,sanitation_index
2024-01-29,W47,6,0,2,1,3,0.876,22600,0.893
2024-01-29,W48,9,2,1,3,3,0.887,38034,0.924
2024-01-29,W49,29,13,0,8,8,0.912,37797,0.661
2024-01-29,W50,11,6,4,0,1,0.81,28168,0.409
2024-01-29,W51,9,4,3,1,1,0.922,34492,0.697
2024-01-29,W52,10,2,4,3,1,0.789,24874,0.627
2024-01-29,W53,22,4,3,8,7,0.781,27183,0.683
2024-01-29,W54,34,10,6,7,11,0.787,30586,0.468
2024-01-29,W55,18,4,6,3,5,0.837,17961,0.372
2024-01-29,W56,25,7,6,8,4,0.834,32340,0.401
2024-01-29,W57,16,8,2,2,4,0.845,18987,0.465
2024-01-29,W58,14,4,9,1,0,0.863,19735,0.556
2024-01-29,W59,34,10,13,6,5,0.842,34830,0.413
2024-01-29,W60,7,4,1,2,0,0.819,23754,0.701
2024-01-29,W61,13,3,3,5,2,0.844,22022,0.522
2024-01-29,W62,16,5,4,5,2,0.896,36329,0.8
2024-01-29,W63,8,2,4,1,1,0.917,43665,0.934
2024-01-29,W64,5,1,3,1,0,0.98,20878,0.925
2024-01-29,W65,11,1,4,3,3,0.888,44920,0.943
2024-01-29,W66,4,1,1,2,0,0.868,23367,0.898
2024-01-29,W67,9,0,2,5,2,0.979,21860,0.738
2024-01-29,W68,19,4,6,6,3,0.807,44352,0.634
2024-01-29,W69,13,3,4,5,1,0.862,23411,0.689
2024-01-29,W70,23,9,6,4,4,0.836,30024,0.648
2024-01-29,W71,12,6,1,1,4,0.925,20801,0.664
2024-01-29,W72,24,8,7,2,7,0.834,23716,0.337
2024-01-29,W73,15,1,8,4,2,0.832,17368,0.332
2024-01-29,W74,17,2,10,3,2,0.771,28403,0.56
2024-01-29,W75,11,4,0,5,2,0.914,31958,0.742
2024-01-29,W76,14,8,3,2,1,0.749,24907,0.317
2024-01-29,W77,16,2,4,4,6,0.865,30328,0.673
2024-01-29,W78,17,8,3,5,1,0.73,15876,0.387
2024-01-29,W79,17,5,5,4,3,0.868,22079,0.627
2024-01-29,W80,22,4,2,8,8,0.872,43000,0.614
2024-01-29,W81,17,7,5,4,1,0.894,26230,0.627
2024-01-29,W82,21,1,6,7,7,0.85,44488,0.75
2024-01-29,W83,16,4,4,6,2,0.855,41464,0.755
2024-01-29,W84,21,8,3,6,4,0.909,36107,0.927
2024-01-29,W85,12,3,3,5,1,0.851,24662,0.496
2024-01-29,W86,10,4,1,3,2,0.82,16679,0.371
2024-01-29,W87,16,3,6,5,2,0.887,24435,0.321
2024-01-29,W88,25,7,5,5,8,0.825,26151,0.344
2024-01-29,W89,11,3,4,3,1,0.829,19452,0.479
2024-01-29,W90,11,1,2,3,5,0.886,17849,0.417
2024-01-29,W91,16,5,1,8,2,0.858,24823,0.685
2024-01-29,W92,18,4,5,3,6,0.787,34223,0.725
2024-01-29,W93,18,3,7,6,2,0.875,15851,0.559
2024-01-29,W94,10,2,0,3,5,0.918,19000,0.665
2024-01-29,W95,5,0,0,3,2,0.87,20536,0.593
2024-01-29,W96,10,1,2,3,4,0.771,20726,0.47
2024-01-29,W97,17,8,4,3,2,0.817,31281,0.607
2024-01-29,W98,7,1,3,2,1,0.84,18267,0.612
2024-01-29,W99,8,5,1,2,0,0.789,22543,0.631
2024-01-29,W100,23,6,5,7,5,0.855,26657,0.491
2024-02-05,W01,11,1,2,6,2,0.878,40033,0.833
2024-02-05,W02,10,0,2,3,5,0.83,27644,0.555
2024-02-05,W03,19,8,5,3,3,0.79,34271,0.55
2024-02-05,W04,12,2,4,4,2,0.84,22662,0.564
2024-02-05,W05,9,3,3,2,1,0.836,21396,0.494
2024-02-05,W06,24,6,3,7,8,0.803,33431,0.431
2024-02-05,W07,14,2,3,5,4,0.661,34118,0.578
2024-02-05,W08,18,7,4,2,5,0.798,32912,0.321
2024-02-05,W09,40,8,9,11,12,0.758,29502,0.306
2024-02-05,W10,13,3,4,3,3,0.84,32802,0.607
2024-02-05,W11,26,5,8,6,7,0.899,40023,0.673
2024-02-05,W12,5,1,3,1,0,0.841,21560,0.732
2024-02-05,W13,17,2,10,2,3,0.838,36942,0.699
2024-02-05,W14,6,1,0,2,3,0.878,26877,0.829
2024-02-05,W15,13,0,4,5,4,0.777,34494,0.531
2024-02-05,W16,21,5,10,6,0,0.836,23529,0.543
2024-02-05,W17,10,3,4,1,2,0.81,21331,0.544
2024-02-05,W18,23,3,8,7,5,0.81,40882,0.505
2024-02-05,W19,21,10,2,6,3,0.812,23003,0.502
2024-02-05,W20,12,4,5,1,2,0.87,37681,0.777
2024-02-05,W21,15,6,4,3,2,0.905,27539,0.82
2024-02-05,W22,41,19,6,9,7,0.696,34488,0.329
2024-02-05,W23,17,8,4,3,2,0.807,34115,0.587
2024-02-05,W24,18,4,6,2,6,0.98,29948,0.737
2024-02-05,W25,6,0,2,3,1,0.875,20152,0.77
2024-02-05,W26,42,12,11,8,11,0.924,42728,0.571
2024-02-05,W27,11,3,4,2,2,0.939,35597,0.743
2024-02-05,W28,7,2,4,1,0,0.818,21681,0.764
2024-02-05,W29,9,3,2,2,2,0.87,32388,0.743
2024-02-05,W30,11,4,2,3,2,0.867,32225,0.722
2024-02-05,W31,9,3,3,1,2,0.893,24215,0.746
2024-02-05,W32,8,2,1,4,1,0.902,32799,0.914
2024-02-05,W33,15,6,3,4,2,0.847,16306,0.492
2024-02-05,W34,23,8,7,5,3,0.76,22526,0.374
2024-02-05,W35,22,11,4,2,5,0.865,28545,0.452
2024-02-05,W36,15,5,4,2,4,0.898,32879,0.616
2024-02-05,W37,21,3,5,6,7,0.879,32675,0.413
2024-02-05,W38,12,3,3,2,4,0.826,32082,0.574
2024-02-05,W39,13,2,3,2,6,0.952,20855,0.709
2024-02-05,W40,16,5,3,7,1,0.886,33091,0.502
2024-02-05,W41,23,3,9,7,4,0.839,34894,0.643
2024-02-05,W42,8,3,2,2,1,0.849,17327,0.512
2024-02-05,W43,32,10,11,5,6,0.77,26774,0.341
2024-02-05,W44,18,4,5,3,6,0.917,26589,0.613
2024-02-05,W45,18,9,2,3,4,0.767,29243,0.307
2024-02-05,W46,14,5,3,4,2,0.815,23284,0.634
2024-02-05,W47,8,1,2,1,4,0.85,22600,0.893
2024-02-05,W48,10,1,3,3,3,0.944,38034,0.924
2024-02-05,W49,27,10,7,7,3,0.868,37797,0.661
2024-02-05,W50,20,10,4,2,4,0.848,28168,0.409
2024-02-05,W51,10,2,6,1,1,0.832,34492,0.697
2024-02-05,W52,15,3,5,5,2,0.9,24874,0.627
2024-02-05,W53,17,4,7,4,2,0.835,27183,0.683
2024-02-05,W54,43,12,12,13,6,0.789,30586,0.468
2024-02-05,W55,21,5,5,5,6,0.801,17961,0.372
2024-02-05,W56,21,6,5,5,5,0.826,32340,0.401
2024-02-05,W57,15,4,4,5,2,0.908,18987,0.465
2024-02-05,W58,13,1,4,7,1,0.806,19735,0.556
2024-02-05,W59,52,16,10,7,19,0.708,34830,0.413
2024-02-05,W60,7,1,1,5,0,0.872,23754,0.701
2024-02-05,W61,15,6,3,3,3,0.873,22022,0.522
2024-02-05,W62,10,3,1,2,4,0.944,36329,0.8
2024-02-05,W63,13,4,3,3,3,0.928,43665,0.934
2024-02-05,W64,7,1,1,5,0,0.937,20878,0.925
2024-02-05,W65,17,5,1,10,1,0.962,44920,0.943
2024-02-05,W66,6,0,1,4,1,0.881,23367,0.898
2024-02-05,W67,11,3,2,4,2,0.886,21860,0.738
2024-02-05,W68,22,8,6,4,4,0.833,44352,0.634
2024-02-05,W69,9,2,2,4,1,0.863,23411,0.689
2024-02-05,W70,22,2,3,11,6,0.78,30024,0.648
2024-02-05,W71,4,1,3,0,0,0.927,20801,0.664
2024-02-05,W72,20,10,3,6,1,0.803,23716,0.337
2024-02-05,W73,10,3,3,1,3,0.725,17368,0.332
2024-02-05,W74,19,4,1,5,9,0.84,28403,0.56
2024-02-05,W75,18,7,5,2,4,0.834,31958,0.742
2024-02-05,W76,29,11,7,5,6,0.805,24907,0.317
2024-02-05,W77,12,1,1,3,7,0.877,30328,0.673
2024-02-05,W78,12,3,4,3,2,0.825,15876,0.387
2024-02-05,W79,13,4,4,3,2,0.854,22079,0.627
2024-02-05,W80,21,4,9,4,4,0.914,43000,0.614
2024-02-05,W81,8,2,0,4,2,0.788,26230,0.627
2024-02-05,W82,12,2,5,1,4,0.85,44488,0.75
2024-02-05,W83,11,1,2,3,5,0.835,41464,0.755
2024-02-05,W84,11,3,1,4,3,0.917,36107,0.927
2024-02-05,W85,18,5,4,3,6,0.805,24662,0.496
2024-02-05,W86,9,1,4,2,2,0.786,16679,0.371
2024-02-05,W87,21,7,3,6,5,0.844,24435,0.321
2024-02-05,W88,30,6,6,11,7,0.836,26151,0.344
2024-02-05,W89,13,4,3,3,3,0.746,19452,0.479
2024-02-05,W90,15,8,3,3,1,0.767,17849,0.417
2024-02-05,W91,14,4,3,3,4,0.946,24823,0.685
2024-02-05,W92,19,7,4,3,5,0.878,34223,0.725
2024-02-05,W93,7,1,2,3,1,0.862,15851,0.559
2024-02-05,W94,9,1,3,3,2,0.828,19000,0.665
2024-02-05,W95,9,1,3,3,2,0.888,20536,0.593
2024-02-05,W96,16,4,7,4,1,0.81,20726,0.47
2024-02-05,W97,9,0,2,6,1,0.841,31281,0.607
2024-02-05,W98,12,5,4,1,2,0.88,18267,0.612
2024-02-05,W99,10,3,2,1,4,0.885,22543,0.631
2024-02-05,W100,16,5,3,5,3,0.851,26657,0.491
2024-02-12,W01,18,1,2,6,9,0.91,40033,0.833
2024-02-12,W02,16,3,2,7,4,0.794,27644,0.555
2024-02-12,W03,8,1,3,0,4,0.905,34271,0.55
2024-02-12,W04,10,2,3,3,2,0.877,22662,0.564
2024-02-12,W05,8,2,1,2,3,0.8,21396,0.494
2024-02-12,W06,29,5,7,4,13,0.771,33431,0.431
2024-02-12,W07,19,5,4,8,2,0.858,34118,0.578
2024-02-12,W08,22,9,8,4,1,0.8,32912,0.321
2024-02-12,W09,44,19,7,13,5,0.798,29502,0.306
2024-02-12,W10,14,3,3,4,4,0.949,32802,0.607
2024-02-12,W11,19,4,6,6,3,0.839,40023,0.673
2024-02-12,W12,8,0,1,5,2,0.846,21560,0.732
2024-02-12,W13,7,1,1,1,4,0.952,36942,0.699
2024-02-12,W14,11,3,2,4,2,0.899,26877,0.829
2024-02-12,W15,10,0,1,5,4,0.829,34494,0.531
2024-02-12,W16,11,3,2,6,0,0.811,23529,0.543
2024-02-12,W17,13,0,9,2,2,0.884,21331,0.544
2024-02-12,W18,26,9,5,6,6,0.787,40882,0.505
2024-02-12,W19,14,7,2,3,2,0.805,23003,0.502
2024-02-12,W20,17,3,4,4,6,0.931,37681,0.777
2024-02-12,W21,8,2,0,3,3,0.897,27539,0.82
2024-02-12,W22,29,6,8,8,7,0.713,34488,0.329
2024-02-12,W23,18,4,4,8,2,0.786,34115,0.587
2024-02-12,W24,15,6,4,2,3,0.861,29948,0.737
2024-02-12,W25,12,1,7,2,2,0.925,20152,0.77
2024-02-12,W26,33,14,7,7,5,0.881,42728,0.571
2024-02-12,W27,22,6,7,3,6,0.893,35597,0.743
2024-02-12,W28,3,0,3,0,0,0.911,21681,0.764
2024-02-12,W29,13,1,1,5,6,0.899,32388,0.743
2024-02-12,W30,17,1,6,6,4,0.874,32225,0.722
2024-02-12,W31,8,1,2,2,3,0.917,24215,0.746
2024-02-12,W32,3,2,0,0,1,0.877,32799,0.914
2024-02-12,W33,11,5,1,2,3,0.8,16306,0.492
2024-02-12,W34,14,4,3,3,4,0.797,22526,0.374
2024-02-12,W35,24,9,6,6,3,0.782,28545,0.452
2024-02-12,W36,15,4,3,4,4,0.892,32879,0.616
2024-02-12,W37,20,11,4,3,2,0.792,32675,0.413
2024-02-12,W38,22,10,4,2,6,0.84,32082,0.574
2024-02-12,W39,6,1,2,1,2,0.827,20855,0.709
2024-02-12,W40,17,6,5,2,4,0.907,33091,0.502
2024-02-12,W41,22,6,9,5,2,0.83,34894,0.643
2024-02-12,W42,12,2,5,3,2,0.906,17327,0.512
2024-02-12,W43,43,12,10,8,13,0.794,26774,0.341
2024-02-12,W44,25,7,6,5,7,0.813,26589,0.613
2024-02-12,W45,16,6,1,4,5,0.792,29243,0.307
2024-02-12,W46,20,7,6,2,5,0.838,23284,0.634
2024-02-12,W47,10,1,2,5,2,0.98,22600,0.893
2024-02-12,W48,15,4,3,2,6,0.92,38034,0.924
2024-02-12,W49,23,8,4,4,7,0.904,37797,0.661
2024-02-12,W50,20,7,4,5,4,0.775,28168,0.409
2024-02-12,W51,18,6,6,3,3,0.913,34492,0.697
2024-02-12,W52,13,3,3,1,6,0.878,24874,0.627
2024-02-12,W53,18,4,4,6,4,0.957,27183,0.683
2024-02-12,W54,34,8,7,10,9,0.863,30586,0.468
2024-02-12,W55,26,7,9,5,5,0.803,17961,0.372
2024-02-12,W56,38,12,7,11,8,0.804,32340,0.401
2024-02-12,W57,11,4,1,4,2,0.776,18987,0.465
2024-02-12,W58,20,7,6,6,1,0.827,19735,0.556
2024-02-12,W59,27,5,9,5,8,0.828,34830,0.413
2024-02-12,W60,18,6,3,5,4,0.856,23754,0.701
2024-02-12,W61,15,2,3,7,3,0.871,22022,0.522
2024-02-12,W62,14,4,2,5,3,0.912,36329,0.8
2024-02-12,W63,14,2,6,2,4,0.892,43665,0.934
2024-02-12,W64,5,1,2,0,2,0.951,20878,0.925
2024-02-12,W65,15,2,4,3,6,0.93,44920,0.943
2024-02-12,W66,9,0,4,2,3,0.87,23367,0.898
2024-02-12,W67,10,4,3,3,0,0.91,21860,0.738
2024-02-12,W68,28,8,12,4,4,0.868,44352,0.634
2024-02-12,W69,5,1,1,2,1,0.895,23411,0.689
2024-02-12,W70,11,2,6,3,0,0.921,30024,0.648
2024-02-12,W71,15,3,5,4,3,0.812,20801,0.664
2024-02-12,W72,18,7,4,6,1,0.745,23716,0.337
2024-02-12,W73,12,5,0,4,3,0.737,17368,0.332
2024-02-12,W74,15,7,2,3,3,0.871,28403,0.56
2024-02-12,W75,16,6,6,2,2,0.956,31958,0.742
2024-02-12,W76,13,3,7,1,2,0.835,24907,0.317
2024-02-12,W77,19,9,5,2,3,0.876,30328,0.673
2024-02-12,W78,15,4,4,4,3,0.781,15876,0.387
2024-02-12,W79,13,5,3,4,1,0.849,22079,0.627
2024-02-12,W80,23,4,6,8,5,0.842,43000,0.614
2024-02-12,W81,17,1,3,9,4,0.816,26230,0.627
2024-02-12,W82,16,5,3,6,2,0.901,44488,0.75
2024-02-12,W83,11,2,0,4,5,0.927,41464,0.755
2024-02-12,W84,15,2,1,7,5,0.835,36107,0.927
2024-02-12,W85,7,1,3,2,1,0.749,24662,0.496
2024-02-12,W86,12,6,4,2,0,0.752,16679,0.371
2024-02-12,W87,19,2,5,7,5,0.826,24435,0.321
2024-02-12,W88,15,5,3,5,2,0.775,26151,0.344
2024-02-12,W89,20,6,5,5,4,0.858,19452,0.479
2024-02-12,W90,16,5,5,2,4,0.879,17849,0.417
2024-02-12,W91,10,1,3,3,3,0.88,24823,0.685
2024-02-12,W92,16,8,3,2,3,0.877,34223,0.725
2024-02-12,W93,8,3,3,2,0,0.862,15851,0.559
2024-02-12,W94,10,3,2,3,2,0.863,19000,0.665
2024-02-12,W95,11,3,3,5,0,0.867,20536,0.593
2024-02-12,W96,14,1,3,4,6,0.892,20726,0.47
2024-02-12,W97,22,2,7,8,5,0.897,31281,0.607
2024-02-12,W98,15,1,8,0,6,0.88,18267,0.612
2024-02-12,W99,14,6,5,2,1,0.816,22543,0.631
2024-02-12,W100,10,2,4,3,1,0.739,26657,0.491
2024-02-19,W01,2,0,0,1,1,0.909,40033,0.833
2024-02-19,W02,18,6,2,3,7,0.768,27644,0.555
2024-02-19,W03,10,2,3,3,2,0.947,34271,0.55
2024-02-19,W04,18,8,2,7,1,0.892,22662,0.564
2024-02-19,W05,10,2,3,1,4,0.867,21396,0.494
2024-02-19,W06,27,8,6,9,4,0.796,33431,0.431
2024-02-19,W07,22,5,7,5,5,0.853,34118,0.578
2024-02-19,W08,23,10,3,5,5,0.794,32912,0.321
2024-02-19,W09,33,6,13,4,10,0.859,29502,0.306
2024-02-19,W10,29,9,9,6,5,0.955,32802,0.607
2024-02-19,W11,16,3,6,2,5,0.837,40023,0.673
2024-02-19,W12,8,1,4,2,1,0.886,21560,0.732
2024-02-19,W13,17,2,6,5,4,0.917,36942,0.699
2024-02-19,W14,15,4,6,5,0,0.964,26877,0.829
2024-02-19,W15,18,3,9,4,2,0.752,34494,0.531
2024-02-19,W16,21,6,4,4,7,0.804,23529,0.543
2024-02-19,W17,10,3,4,1,2,0.839,21331,0.544
2024-02-19,W18,33,6,10,7,10,0.873,40882,0.505
2024-02-19,W19,17,8,6,1,2,0.783,23003,0.502
2024-02-19,W20,13,3,2,5,3,0.902,37681,0.777
2024-02-19,W21,10,3,1,5,1,0.827,27539,0.82
2024-02-19,W22,17,2,1,4,10,0.699,34488,0.329
2024-02-19,W23,24,8,7,3,6,0.826,34115,0.587
2024-02-19,W24,12,1,5,5,1,0.81,29948,0.737
2024-02-19,W25,4,2,2,0,0,0.911,20152,0.77
2024-02-19,W26,21,8,5,4,4,0.865,42728,0.571
2024-02-19,W27,5,2,1,1,1,0.803,35597,0.743
2024-02-19,W28,5,0,2,2,1,0.835,21681,0.764
2024-02-19,W29,14,3,2,6,3,0.978,32388,0.743
2024-02-19,W30,16,5,5,3,3,0.9,32225,0.722
2024-02-19,W31,7,1,3,3,0,0.868,24215,0.746
2024-02-19,W32,4,0,2,0,2,0.98,32799,0.914
2024-02-19,W33,15,3,5,5,2,0.824,16306,0.492
2024-02-19,W34,13,4,0,2,7,0.843,22526,0.374
2024-02-19,W35,17,6,5,3,3,0.807,28545,0.452
2024-02-19,W36,13,2,4,5,2,0.788,32879,0.616
2024-02-19,W37,17,0,9,3,5,0.824,32675,0.413
2024-02-19,W38,26,9,8,5,4,0.77,32082,0.574
2024-02-19,W39,7,2,0,4,1,0.943,20855,0.709
2024-02-19,W40,23,6,9,6,2,0.781,33091,0.502
2024-02-19,W41,14,3,2,6,3,0.959,34894,0.643
2024-02-19,W42,18,6,4,3,5,0.85,17327,0.512
2024-02-19,W43,25,7,5,6,7,0.786,26774,0.341
2024-02-19,W44,17,4,4,2,7,0.881,26589,0.613
2024-02-19,W45,28,10,7,9,2,0.715,29243,0.307
2024-02-19,W46,16,8,4,3,1,0.923,23284,0.634
2024-02-19,W47,11,2,4,2,3,0.934,22600,0.893
2024-02-19,W48,10,2,3,2,3,0.956,38034,0.924
2024-02-19,W49,29,9,8,8,4,0.897,37797,0.661
2024-02-19,W50,14,1,4,4,5,0.767,28168,0.409
2024-02-19,W51,15,3,3,4,5,0.827,34492,0.697
2024-02-19,W52,18,10,5,0,3,0.792,24874,0.627
2024-02-19,W53,12,5,2,2,3,0.888,27183,0.683
2024-02-19,W54,42,10,12,10,10,0.872,30586,0.468
2024-02-19,W55,18,7,3,5,3,0.755,17961,0.372
2024-02-19,W56,24,6,8,6,4,0.755,32340,0.401
2024-02-19,W57,24,4,9,4,7,0.816,18987,0.465
2024-02-19,W58,10,1,2,5,2,0.878,19735,0.556
2024-02-19,W59,36,12,8,6,10,0.795,34830,0.413
2024-02-19,W60,15,4,6,4,1,0.855,23754,0.701
2024-02-19,W61,11,2,4,4,1,0.826,22022,0.522
2024-02-19,W62,11,1,6,2,2,0.873,36329,0.8
2024-02-19,W63,14,4,3,3,4,0.955,43665,0.934
2024-02-19,W64,5,2,2,1,0,0.98,20878,0.925
2024-02-19,W65,7,1,4,2,0,0.98,44920,0.943
2024-02-19,W66,6,2,0,3,1,0.847,23367,0.898
2024-02-19,W67,13,6,3,2,2,0.918,21860,0.738
2024-02-19,W68,23,8,6,2,7,0.851,44352,0.634
2024-02-19,W69,8,0,1,2,5,0.888,23411,0.689
2024-02-19,W70,22,9,7,3,3,0.844,30024,0.648
2024-02-19,W71,11,3,3,1,4,0.852,20801,0.664
2024-02-19,W72,13,7,3,2,1,0.764,23716,0.337
2024-02-19,W73,17,4,8,3,2,0.834,17368,0.332
2024-02-19,W74,25,7,4,7,7,0.746,28403,0.56
2024-02-19,W75,20,5,6,7,2,0.924,31958,0.742
2024-02-19,W76,20,3,3,6,8,0.761,24907,0.317
2024-02-19,W77,13,2,3,3,5,0.891,30328,0.673
2024-02-19,W78,18,6,6,2,4,0.798,15876,0.387
2024-02-19,W79,11,5,1,2,3,0.822,22079,0.627
2024-02-19,W80,21,4,6,6,5,0.888,43000,0.614
2024-02-19,W81,23,6,4,8,5,0.807,26230,0.627
2024-02-19,W82,21,5,5,8,3,0.913,44488,0.75
2024-02-19,W83,15,1,4,4,6,0.802,41464,0.755
2024-02-19,W84,9,1,1,5,2,0.919,36107,0.927
2024-02-19,W85,10,2,2,1,5,0.836,24662,0.496
2024-02-19,W86,11,1,1,6,3,0.833,16679,0.371
2024-02-19,W87,15,5,4,4,2,0.728,24435,0.321
2024-02-19,W88,17,9,4,2,2,0.867,26151,0.344
2024-02-19,W89,14,5,2,3,4,0.843,19452,0.479
2024-02-19,W90,12,4,4,1,3,0.82,17849,0.417
2024-02-19,W91,8,0,1,5,2,0.823,24823,0.685
2024-02-19,W92,30,14,9,4,3,0.931,34223,0.725
2024-02-19,W93,10,2,4,1,3,0.802,15851,0.559
2024-02-19,W94,10,4,1,3,2,0.844,19000,0.665
2024-02-19,W95,10,3,2,3,2,0.811,20536,0.593
2024-02-19,W96,15,4,2,5,4,0.784,20726,0.47
2024-02-19,W97,15,2,4,5,4,0.696,31281,0.607
2024-02-19,W98,10,1,0,7,2,0.887,18267,0.612
2024-02-19,W99,10,5,2,1,2,0.836,22543,0.631
2024-02-19,W100,18,5,4,5,4,0.819,26657,0.491
2024-02-26,W01,15,3,5,4,3,0.963,40033,0.833
2024-02-26,W02,16,3,3,4,6,0.911,27644,0.555
2024-02-26,W03,20,7,5,3,5,0.771,34271,0.55
2024-02-26,W04,10,5,2,2,1,0.869,22662,0.564
2024-02-26,W05,13,5,4,2,2,0.796,21396,0.494
2024-02-26,W06,21,8,8,2,3,0.835,33431,0.431
2024-02-26,W07,22,5,5,6,6,0.813,34118,0.578
2024-02-26,W08,37,12,7,7,11,0.757,32912,0.321
2024-02-26,W09,46,15,14,11,6,0.616,29502,0.306
2024-02-26,W10,17,6,3,2,6,0.809,32802,0.607
2024-02-26,W11,21,1,7,10,3,0.829,40023,0.673
2024-02-26,W12,7,2,3,2,0,0.89,21560,0.732
2024-02-26,W13,17,1,7,4,5,0.91,36942,0.699
2024-02-26,W14,12,3,3,4,2,0.9,26877,0.829
2024-02-26,W15,6,1,1,0,4,0.778,34494,0.531
2024-02-26,W16,16,5,3,6,2,0.833,23529,0.543
2024-02-26,W17,13,3,2,4,4,0.799,21331,0.544
2024-02-26,W18,24,7,7,6,4,0.865,40882,0.505
2024-02-26,W19,21,6,5,6,4,0.894,23003,0.502
2024-02-26,W20,15,3,4,2,6,0.853,37681,0.777
2024-02-26,W21,14,6,2,3,3,0.853,27539,0.82
2024-02-26,W22,18,6,8,1,3,0.756,34488,0.329
2024-02-26,W23,16,6,1,3,6,0.871,34115,0.587
2024-02-26,W24,21,8,4,4,5,0.911,29948,0.737
2024-02-26,W25,1,1,0,0,0,0.98,20152,0.77
2024-02-26,W26,49,20,16,4,9,0.789,42728,0.571
2024-02-26,W27,18,5,5,2,6,0.896,35597,0.743
2024-02-26,W28,5,2,0,2,1,0.966,21681,0.764
2024-02-26,W29,20,5,4,9,2,0.921,32388,0.743
2024-02-26,W30,14,4,1,5,4,0.857,32225,0.722
2024-02-26,W31,14,6,2,4,2,0.859,24215,0.746
2024-02-26,W32,2,0,0,1,1,0.897,32799,0.914
2024-02-26,W33,17,6,2,5,4,0.856,16306,0.492
2024-02-26,W34,22,9,8,4,1,0.867,22526,0.374
2024-02-26,W35,33,11,8,6,8,0.807,28545,0.452
2024-02-26,W36,14,4,3,4,3,0.839,32879,0.616
2024-02-26,W37,16,3,4,5,4,0.817,32675,0.413
2024-02-26,W38,9,4,0,4,1,0.811,32082,0.574
2024-02-26,W39,7,3,2,1,1,0.896,20855,0.709
2024-02-26,W40,23,8,10,4,1,0.688,33091,0.502
2024-02-26,W41,21,4,5,9,3,0.871,34894,0.643
2024-02-26,W42,12,2,2,6,2,0.827,17327,0.512
2024-02-26,W43,24,11,6,5,2,0.762,26774,0.341
2024-02-26,W44,10,4,4,1,1,0.904,26589,0.613
2024-02-26,W45,20,6,4,7,3,0.721,29243,0.307
2024-02-26,W46,16,5,3,6,2,0.835,23284,0.634
2024-02-26,W47,10,2,2,3,3,0.923,22600,0.893
2024-02-26,W48,12,1,3,5,3,0.943,38034,0.924
2024-02-26,W49,25,9,5,7,4,0.839,37797,0.661
2024-02-26,W50,17,6,5,4,2,0.798,28168,0.409
2024-02-26,W51,18,7,3,4,4,0.873,34492,0.697
2024-02-26,W52,18,7,3,5,3,0.932,24874,0.627
2024-02-26,W53,19,8,3,5,3,0.845,27183,0.683
2024-02-26,W54,25,6,11,4,4,0.83,30586,0.468
2024-02-26,W55,8,4,1,1,2,0.761,17961,0.372
2024-02-26,W56,31,5,12,7,7,0.828,32340,0.401
2024-02-26,W57,17,5,4,5,3,0.749,18987,0.465
2024-02-26,W58,6,1,0,4,1,0.835,19735,0.556
2024-02-26,W59,31,8,7,6,10,0.806,34830,0.413
2024-02-26,W60,7,0,3,2,2,0.953,23754,0.701
2024-02-26,W61,18,4,3,7,4,0.831,22022,0.522
2024-02-26,W62,14,3,5,3,3,0.913,36329,0.8
2024-02-26,W63,7,2,1,3,1,0.98,43665,0.934
2024-02-26,W64,6,1,3,1,1,0.98,20878,0.925
2024-02-26,W65,5,1,2,1,1,0.957,44920,0.943
2024-02-26,W66,8,5,0,2,1,0.972,23367,0.898
2024-02-26,W67,13,2,5,1,5,0.917,21860,0.738
2024-02-26,W68,28,7,5,6,10,0.879,44352,0.634
2024-02-26,W69,17,5,5,2,5,0.944,23411,0.689
2024-02-26,W70,26,8,9,6,3,0.96,30024,0.648
2024-02-26,W71,20,7,5,5,3,0.927,20801,0.664
2024-02-26,W72,10,2,6,2,0,0.777,23716,0.337
2024-02-26,W73,9,1,3,2,3,0.808,17368,0.332
2024-02-26,W74,25,0,10,8,7,0.843,28403,0.56
2024-02-26,W75,18,3,8,5,2,0.917,31958,0.742
2024-02-26,W76,14,3,5,3,3,0.783,24907,0.317
2024-02-26,W77,10,1,4,4,1,0.926,30328,0.673
2024-02-26,W78,12,4,0,7,1,0.64,15876,0.387
2024-02-26,W79,13,5,3,0,5,0.834,22079,0.627
2024-02-26,W80,13,3,1,4,5,0.866,43000,0.614
2024-02-26,W81,15,4,1,6,4,0.885,26230,0.627
2024-02-26,W82,18,4,6,3,5,0.899,44488,0.75
2024-02-26,W83,5,0,3,1,1,0.95,41464,0.755
2024-02-26,W84,13,2,2,4,5,0.873,36107,0.927
2024-02-26,W85,23,3,6,8,6,0.79,24662,0.496
2024-02-26,W86,14,4,3,4,3,0.805,16679,0.371
2024-02-26,W87,16,7,4,5,0,0.817,24435,0.321
2024-02-26,W88,22,6,7,8,1,0.893,26151,0.344
2024-02-26,W89,12,3,2,3,4,0.823,19452,0.479
2024-02-26,W90,14,2,2,7,3,0.81,17849,0.417
2024-02-26,W91,10,5,1,1,3,0.856,24823,0.685
2024-02-26,W92,31,12,10,3,6,0.895,34223,0.725
2024-02-26,W93,7,4,1,2,0,0.809,15851,0.559
2024-02-26,W94,11,5,2,3,1,0.821,19000,0.665
2024-02-26,W95,12,3,2,3,4,0.759,20536,0.593
