week_start_date,ward_id,reported_cases,cholera_cases,typhoid_cases,dysentery_cases,hepatitis_a_cases,hospital_reporting_rate,population_estimate,sanitation_index,turbidity,ecoli_index,ph_level,chlorine_residual,water_sample_count,contamination_flag,rainfall_mm,avg_temperature,humidity_percent,flood_event_flag,monsoon_flag,zone
2024-01-08,W98,4,2,1,1,0,0.928,18267,0.612,6.62,3.32,7.75,0.206,4,0,16.27,21.3,50.7,0,0,South
2024-01-08,W99,14,6,2,3,3,0.825,22543,0.631,7.41,3.23,7.69,0.436,4,0,17.43,27.8,56.2,0,0,South
2024-01-08,W100,10,4,2,2,2,0.897,26657,0.491,7.4,4.13,7.86,0.341,3,0,0.0,26.6,70.9,0,0,South
2024-01-15,W01,17,10,5,0,2,0.916,40033,0.833,7.98,2.82,7.26,0.316,6,0,15.78,26.6,65.0,0,0,North
2024-01-15,W02,12,5,4,2,1,0.879,27644,0.555,2.34,3.22,7.1,0.351,6,0,11.48,21.3,63.1,0,0,North
2024-01-15,W03,16,5,5,3,3,0.746,34271,0.55,9.2,5.2,7.65,0.205,7,1,6.87,20.9,64.5,0,0,North
2024-01-15,W04,3,1,0,2,0,0.902,22662,0.564,5.67,3.19,8.17,0.16,4,0,10.11,23.5,72.0,0,0,North
2024-01-15,W05,12,3,1,4,4,0.814,21396,0.494,7.65,2.52,6.81,0.364,7,0,12.18,22.4,64.5,0,0,East
2024-01-15,W06,23,7,7,6,3,0.734,33431,0.431,6.93,3.3,7.05,0.412,4,0,13.02,24.9,61.9,0,0,East
2024-01-15,W07,20,1,6,8,5,0.893,34118,0.578,5.22,3.53,7.61,0.317,5,0,14.12,23.6,45.4,0,0,East
2024-01-15,W08,31,9,11,5,6,0.796,32912,0.321,7.87,4.61,7.01,0.499,6,0,22.1,25.1,67.8,0,0,East
2024-01-15,W09,36,12,8,6,10,0.782,29502,0.306,11.31,7.27,7.0,0.418,7,1,1.85,23.8,56.8,0,0,East
2024-01-15,W10,27,4,8,7,8,0.92,32802,0.607,5.51,3.69,7.87,0.411,4,0,11.35,25.7,60.6,0,0,North
2024-01-15,W11,11,2,3,3,3,0.806,40023,0.673,4.76,2.28,7.66,0.347,4,0,13.87,23.0,50.9,0,0,North
2024-01-15,W12,7,3,1,0,3,0.857,21560,0.732,3.8,1.98,7.74,0.479,4,0,11.69,21.3,63.5,0,0,North
2024-01-15,W13,18,7,4,3,4,0.834,36942,0.699,5.39,2.05,7.27,0.395,6,0,10.52,24.6,47.7,0,0,North
2024-01-15,W14,11,3,2,3,3,0.868,26877,0.829,3.73,2.33,7.95,0.407,5,0,16.02,27.8,69.7,0,0,North
2024-01-15,W15,21,5,3,8,5,0.903,34494,0.531,9.23,4.59,8.1,0.335,6,0,11.87,21.5,53.9,0,0,North
2024-01-15,W16,16,4,4,5,3,0.769,23529,0.543,7.16,3.7,7.9,0.253,7,0,14.91,27.3,57.7,0,0,West
2024-01-15,W17,16,5,5,2,4,0.839,21331,0.544,7.41,4.26,7.29,0.39,6,0,8.26,20.9,45.1,0,0,West
2024-01-15,W18,18,1,1,6,10,0.906,40882,0.505,9.87,4.31,7.29,0.358,7,0,0.0,24.7,68.8,0,0,North
2024-01-15,W19,17,4,6,5,2,0.787,23003,0.502,11.23,4.73,7.3,0.362,4,0,15.16,26.2,61.7,0,0,North
2024-01-15,W20,16,2,7,4,3,0.961,37681,0.777,6.55,1.65,7.9,0.331,6,0,6.29,25.9,70.5,0,0,North
2024-01-15,W21,8,3,3,2,0,0.868,27539,0.82,8.82,3.84,8.11,0.296,4,0,8.88,23.4,49.6,0,0,North
2024-01-15,W22,17,3,4,4,6,0.936,34488,0.329,4.64,2.58,6.9,0.447,3,0,9.51,23.8,61.1,0,0,East
2024-01-15,W23,21,9,5,4,3,0.926,34115,0.587,10.74,5.27,7.96,0.293,5,1,3.28,25.1,52.7,0,0,East
2024-01-15,W24,14,4,0,7,3,0.953,29948,0.737,4.19,3.0,7.46,0.456,5,0,8.11,21.1,53.2,0,0,East
2024-01-15,W25,2,0,1,0,1,0.902,20152,0.77,7.27,3.42,7.7,0.374,5,0,1.63,25.8,45.5,0,0,North
2024-01-15,W26,32,9,10,10,3,0.859,42728,0.571,9.29,3.91,7.33,0.303,3,0,0.0,24.8,55.1,0,0,North
2024-01-15,W27,13,4,1,3,5,0.869,35597,0.743,4.55,1.76,6.92,0.512,5,0,18.1,24.8,57.0,0,0,North
2024-01-15,W28,5,3,0,2,0,0.878,21681,0.764,4.11,1.77,7.32,0.33,5,0,2.12,24.9,58.3,0,0,North
2024-01-15,W29,17,3,6,5,3,0.847,32388,0.743,11.49,4.91,7.9,0.47,4,0,14.3,22.2,62.8,0,0,North
2024-01-15,W30,22,7,7,6,2,0.914,32225,0.722,5.18,3.6,7.1,0.417,3,0,8.79,23.7,50.7,0,0,North
2024-01-15,W31,5,2,1,1,1,0.896,24215,0.746,7.23,3.68,7.3,0.367,5,0,0.0,24.6,47.7,0,0,Central
2024-01-15,W32,8,3,3,1,1,0.949,32799,0.914,3.15,1.01,7.74,0.366,7,0,11.47,26.0,50.1,0,0,Central
2024-01-15,W33,18,5,3,5,5,0.733,16306,0.492,8.89,4.11,7.12,0.324,5,0,0.0,21.0,74.2,0,0,West
2024-01-15,W34,20,5,5,4,6,0.77,22526,0.374,9.21,4.74,7.29,0.153,3,0,2.7,26.1,52.3,0,0,West
2024-01-15,W35,24,6,9,3,6,0.845,28545,0.452,10.86,6.06,7.56,0.421,3,1,15.78,26.9,63.3,0,0,West
2024-01-15,W36,26,12,3,6,5,0.87,32879,0.616,4.89,2.63,7.86,0.242,6,0,6.64,20.5,48.5,0,0,West
2024-01-15,W37,21,8,4,5,4,0.84,32675,0.413,11.29,5.69,7.23,0.247,6,1,0.0,21.9,60.3,0,0,West
2024-01-15,W38,13,2,5,4,2,0.828,32082,0.574,7.98,3.67,7.09,0.321,3,0,7.3,27.5,71.2,0,0,West
2024-01-15,W39,11,4,1,2,4,0.91,20855,0.709,5.05,2.55,7.91,0.425,4,0,15.07,23.1,60.0,0,0,West
2024-01-15,W40,25,6,7,9,3,0.778,33091,0.502,4.63,4.83,8.14,0.219,7,0,18.44,25.0,65.2,0,0,West
2024-01-15,W41,13,0,4,6,3,0.831,34894,0.643,4.66,2.26,7.06,0.604,6,0,8.52,26.5,54.7,0,0,West
2024-01-15,W42,9,2,2,3,2,0.785,17327,0.512,12.3,6.47,6.91,0.456,7,1,2.98,21.8,73.7,0,0,West
2024-01-15,W43,18,7,5,1,5,0.777,26774,0.341,10.17,5.99,7.84,0.371,3,1,7.12,22.5,63.2,0,0,West
2024-01-15,W44,15,2,5,5,3,0.894,26589,0.613,8.12,3.77,7.78,0.459,3,0,19.54,26.6,54.5,0,0,West
2024-01-15,W45,24,6,4,7,7,0.783,29243,0.307,10.82,5.56,6.83,0.27,3,1,10.53,23.8,60.2,0,0,West
2024-01-15,W46,22,6,6,5,5,0.844,23284,0.634,10.78,4.63,7.47,0.447,6,0,9.08,26.2,48.7,0,0,Central
2024-01-15,W47,11,4,5,1,1,0.833,22600,0.893,8.18,2.81,7.53,0.305,5,0,9.07,26.8,45.0,0,0,Central
2024-01-15,W48,3,0,1,1,1,0.98,38034,0.924,4.84,1.24,6.92,0.39,7,0,8.34,22.9,56.6,0,0,Central
2024-01-15,W49,27,10,6,6,5,0.914,37797,0.661,9.81,3.87,7.06,0.415,3,0,10.25,26.0,63.6,0,0,Central
2024-01-15,W50,20,5,5,5,5,0.848,28168,0.409,8.18,3.59,7.06,0.34,6,0,0.57,21.4,47.2,0,0,East
2024-01-15,W51,10,2,1,5,2,0.861,34492,0.697,4.1,1.58,7.17,0.441,5,0,15.57,24.9,64.0,0,0,East
2024-01-15,W52,10,4,3,2,1,0.834,24874,0.627,9.0,4.26,7.69,0.404,7,0,2.68,21.8,50.2,0,0,East
2024-01-15,W53,14,1,7,4,2,0.895,27183,0.683,9.88,3.77,7.71,0.189,3,0,15.94,23.2,64.6,0,0,East
2024-01-15,W54,21,6,4,6,5,0.852,30586,0.468,14.23,7.11,6.84,0.429,7,1,11.91,23.9,50.3,0,0,East
2024-01-15,W55,11,3,2,4,2,0.821,17961,0.372,10.61,4.15,7.16,0.449,3,0,6.03,23.3,68.7,0,0,East
2024-01-15,W56,27,10,6,7,4,0.857,32340,0.401,9.25,4.72,7.15,0.485,4,0,8.87,21.5,63.6,0,0,East
2024-01-15,W57,14,2,5,3,4,0.879,18987,0.465,13.6,7.38,7.4,0.282,5,1,2.26,20.5,46.3,0,0,East
2024-01-15,W58,9,3,2,0,4,0.804,19735,0.556,4.21,2.29,7.32,0.38,7,0,11.28,25.2,60.0,0,0,East
2024-01-15,W59,36,9,7,9,11,0.874,34830,0.413,8.07,3.81,7.37,0.308,5,0,11.32,26.5,63.4,0,0,East
2024-01-15,W60,10,0,2,2,6,0.835,23754,0.701,6.71,3.45,7.86,0.502,4,0,7.4,27.6,49.0,0,0,East
2024-01-15,W61,19,4,6,4,5,0.868,22022,0.522,8.4,3.15,7.06,0.412,5,0,5.03,27.4,52.6,0,0,East
2024-01-15,W62,9,1,4,3,1,0.851,36329,0.8,6.82,2.62,6.88,0.253,6,0,10.91,24.0,56.6,0,0,Central
2024-01-15,W63,17,4,1,5,7,0.98,43665,0.934,7.15,2.63,7.98,0.483,7,0,8.88,27.1,48.2,0,0,Central
2024-01-15,W64,5,0,2,3,0,0.936,20878,0.925,0.74,1.26,7.16,0.489,3,0,19.76,20.4,46.1,0,0,Central
2024-01-15,W65,8,1,1,3,3,0.979,44920,0.943,4.35,1.96,6.96,0.471,3,0,11.85,20.3,60.3,0,0,Central
2024-01-15,W66,9,1,3,4,1,0.856,23367,0.898,5.66,2.07,7.8,0.525,6,0,9.35,27.9,74.1,0,0,Central
2024-01-15,W67,11,1,5,3,2,0.79,21860,0.738,11.69,4.75,7.46,0.457,3,0,9.04,24.4,69.9,0,0,Central
2024-01-15,W68,36,15,10,2,9,0.86,44352,0.634,6.16,2.03,7.25,0.568,3,0,0.0,20.7,60.4,0,0,Central
2024-01-15,W69,12,5,4,2,1,0.951,23411,0.689,6.27,3.41,8.07,0.266,6,0,9.68,20.6,73.8,0,0,Central
2024-01-15,W70,16,4,3,3,6,0.915,30024,0.648,7.16,4.18,7.2,0.669,3,0,5.38,22.6,48.8,0,0,Central
2024-01-15,W71,13,4,2,2,5,0.887,20801,0.664,6.75,2.18,7.6,0.542,3,0,13.9,24.2,63.5,0,0,West
2024-01-15,W72,25,8,9,6,2,0.802,23716,0.337,8.22,5.07,7.2,0.515,5,1,8.34,24.8,47.9,0,0,West
2024-01-15,W73,9,1,0,5,3,0.826,17368,0.332,8.96,4.41,7.13,0.569,6,0,3.19,22.2,72.8,0,0,West
2024-01-15,W74,10,3,1,4,2,0.907,28403,0.56,9.5,3.59,7.06,0.332,6,0,9.91,20.1,74.8,0,0,West
2024-01-15,W75,10,2,2,2,4,0.889,31958,0.742,5.26,2.87,7.94,0.415,7,0,9.96,24.4,64.1,0,0,West
2024-01-15,W76,20,6,6,6,2,0.815,24907,0.317,8.44,4.05,7.61,0.41,4,0,10.29,26.0,61.7,0,0,South
2024-01-15,W77,12,3,2,3,4,0.902,30328,0.673,4.11,2.23,8.05,0.405,7,0,12.7,22.2,61.2,0,0,South
2024-01-15,W78,20,4,4,8,4,0.799,15876,0.387,5.35,4.11,8.11,0.354,7,0,9.37,25.5,47.8,0,0,South
2024-01-15,W79,20,4,5,3,8,0.868,22079,0.627,12.5,5.35,7.92,0.299,5,1,13.98,23.3,67.7,0,0,South
2024-01-15,W80,23,7,6,5,5,0.859,43000,0.614,4.56,2.44,7.35,0.503,3,0,7.73,20.8,49.5,0,0,Central
2024-01-15,W81,14,2,6,2,4,0.792,26230,0.627,5.34,2.08,7.04,0.426,6,0,5.04,21.3,61.7,0,0,Central
2024-01-15,W82,20,2,5,11,2,0.906,44488,0.75,6.21,2.86,7.77,0.247,4,0,18.21,27.1,53.3,0,0,Central
2024-01-15,W83,18,6,5,5,2,0.98,41464,0.755,6.94,2.36,7.97,0.336,4,0,0.47,25.9,69.5,0,0,Central
2024-01-15,W84,14,1,2,5,6,0.928,36107,0.927,5.66,1.3,7.57,0.392,7,0,16.54,23.0,61.2,0,0,Central
2024-01-15,W85,17,10,4,3,0,0.734,24662,0.496,9.73,4.89,7.65,0.469,7,0,12.59,20.1,67.5,0,0,South
2024-01-15,W86,4,1,1,2,0,0.769,16679,0.371,6.21,3.41,7.39,0.225,5,0,15.32,26.1,70.3,0,0,South
2024-01-15,W87,21,4,10,2,5,0.786,24435,0.321,9.42,4.25,7.82,0.288,3,0,8.97,25.1,68.4,0,0,South
2024-01-15,W88,21,8,5,3,5,0.708,26151,0.344,10.42,5.71,7.48,0.316,3,1,2.79,25.3,45.1,0,0,South
2024-01-15,W89,15,4,4,3,4,0.811,19452,0.479,9.75,3.79,7.55,0.361,5,0,7.71,23.2,71.2,0,0,South
2024-01-15,W90,12,2,4,3,3,0.772,17849,0.417,5.26,2.81,7.9,0.484,5,0,4.96,20.8,51.8,0,0,South
2024-01-15,W91,6,1,3,1,1,0.869,24823,0.685,6.34,3.27,7.72,0.446,7,0,25.65,24.8,45.7,0,0,South
2024-01-15,W92,22,6,4,7,5,0.874,34223,0.725,13.55,5.54,8.03,0.539,5,1,7.01,21.2,65.9,0,0,South
2024-01-15,W93,14,2,3,3,6,0.876,15851,0.559,8.37,5.03,7.02,0.294,4,1,16.34,24.2,56.2,0,0,South
2024-01-15,W94,11,4,4,1,2,0.896,19000,0.665,8.32,3.92,7.86,0.352,5,0,3.94,21.9,56.1,0,0,South
2024-01-15,W95,12,4,2,1,5,0.766,20536,0.593,6.23,3.27,8.06,0.474,7,0,9.58,22.4,50.2,0,0,South
2024-01-15,W96,14,2,3,6,3,0.66,20726,0.47,4.09,2.61,8.0,0.559,5,0,16.74,21.4,65.6,0,0,South
2024-01-15,W97,6,2,1,1,2,0.901,31281,0.607,5.07,3.69,7.9,0.411,5,0,17.92,27.8,50.0,0,0,South
2024-01-15,W98,17,6,7,2,2,0.819,18267,0.612,3.96,3.41,7.96,0.494,7,0,6.17,24.7,65.9,0,0,South
2024-01-15,W99,11,1,1,3,6,0.76,22543,0.631,8.79,4.97,7.9,0.322,5,0,12.77,23.7,59.4,0,0,South
2024-01-15,W100,17,6,6,0,5,0.846,26657,0.491,5.05,3.25,7.53,0.473,7,0,3.5,25.6,63.9,0,0,South
2024-01-22,W01,19,4,3,5,7,0.896,40033,0.833,7.05,2.52,7.31,0.422,4,0,6.0,20.1,46.7,0,0,North
2024-01-22,W02,17,3,4,5,5,0.777,27644,0.555,6.15,2.44,7.34,0.317,6,0,7.98,23.2,72.7,0,0,North
2024-01-22,W03,25,12,5,5,3,0.9,34271,0.55,8.34,4.19,7.66,0.359,3,0,12.34,26.3,74.2,0,0,North
2024-01-22,W04,9,3,4,1,1,0.839,22662,0.564,4.58,2.41,7.0,0.392,4,0,3.94,26.8,53.0,0,0,North
2024-01-22,W05,8,5,2,1,0,0.818,21396,0.494,5.51,4.92,7.15,0.452,3,0,7.21,24.5,55.4,0,0,East
2024-01-22,W06,9,0,2,6,1,0.737,33431,0.431,6.14,4.44,7.7,0.229,4,0,5.71,20.7,52.1,0,0,East
2024-01-22,W07,25,5,5,9,6,0.822,34118,0.578,6.45,3.42,7.55,0.278,5,0,18.12,26.3,63.7,0,0,East
2024-01-22,W08,18,8,2,6,2,0.799,32912,0.321,12.89,5.3,7.57,0.252,6,1,8.06,21.2,66.8,0,0,East
2024-01-22,W09,36,12,8,12,4,0.801,29502,0.306,10.31,6.53,8.02,0.325,6,1,8.45,27.7,50.5,0,0,East
2024-01-22,W10,16,7,3,3,3,0.84,32802,0.607,6.46,1.8,7.39,0.569,5,0,4.56,23.3,47.7,0,0,North
2024-01-22,W11,13,1,3,3,6,0.907,40023,0.673,7.24,2.15,6.88,0.49,7,0,16.9,26.3,61.5,0,0,North
2024-01-22,W12,9,3,3,1,2,0.934,21560,0.732,5.69,2.03,7.66,0.361,4,0,0.0,26.8,57.9,0,0,North
2024-01-22,W13,18,5,3,6,4,0.819,36942,0.699,4.78,2.26,7.09,0.584,7,0,5.41,26.9,58.8,0,0,North
2024-01-22,W14,14,4,4,5,1,0.879,26877,0.829,7.55,3.18,8.12,0.235,6,0,11.78,26.3,48.4,0,0,North
2024-01-22,W15,13,7,1,3,2,0.839,34494,0.531,6.14,3.1,7.09,0.388,7,0,8.49,22.7,71.2,0,0,North
2024-01-22,W16,14,5,5,1,3,0.904,23529,0.543,8.46,4.36,7.95,0.305,4,0,17.74,26.0,45.5,0,0,West
2024-01-22,W17,11,7,2,1,1,0.853,21331,0.544,4.61,2.37,7.53,0.551,3,0,3.78,27.6,61.8,0,0,West
2024-01-22,W18,31,9,9,5,8,0.861,40882,0.505,5.2,3.15,7.72,0.341,5,0,9.06,24.4,47.8,0,0,North
2024-01-22,W19,17,4,4,4,5,0.823,23003,0.502,9.27,4.82,7.51,0.365,5,0,14.76,23.0,58.6,0,0,North
2024-01-22,W20,12,5,3,3,1,0.883,37681,0.777,6.57,2.75,7.94,0.282,5,0,6.66,23.5,50.9,0,0,North
2024-01-22,W21,14,6,2,5,1,0.91,27539,0.82,6.5,3.08,7.81,0.431,3,0,13.22,22.2,54.4,0,0,North
2024-01-22,W22,12,2,4,4,2,0.736,34488,0.329,7.57,4.02,7.98,0.224,4,0,7.89,27.2,60.6,0,0,East
2024-01-22,W23,23,9,5,5,4,0.888,34115,0.587,7.14,3.94,7.39,0.248,3,0,11.38,22.9,71.9,0,0,East
2024-01-22,W24,13,3,3,5,2,0.825,29948,0.737,8.6,3.2,7.63,0.402,5,0,1.1,24.8,46.0,0,0,East
2024-01-22,W25,12,6,3,2,1,0.966,20152,0.77,4.88,1.64,6.99,0.483,3,0,5.88,26.4,74.0,0,0,North
2024-01-22,W26,24,10,3,2,9,0.842,42728,0.571,7.36,3.77,7.86,0.513,6,0,18.29,25.9,54.6,0,0,North
2024-01-22,W27,11,4,1,3,3,0.825,35597,0.743,6.63,3.85,7.04,0.403,7,0,16.72,22.6,74.9,0,0,North
2024-01-22,W28,8,2,2,2,2,0.974,21681,0.764,2.47,1.26,7.82,0.535,4,0,11.72,21.0,65.6,0,0,North
2024-01-22,W29,15,4,4,4,3,0.865,32388,0.743,8.52,3.59,7.28,0.304,4,0,5.77,27.8,55.1,0,0,North
2024-01-22,W30,22,6,5,3,8,0.83,32225,0.722,6.82,3.54,7.53,0.392,6,0,1.68,20.9,67.8,0,0,North
2024-01-22,W31,6,1,1,2,2,0.95,24215,0.746,4.82,3.32,7.74,0.457,5,0,8.24,22.0,69.6,0,0,Central
2024-01-22,W32,5,2,1,1,1,0.9,32799,0.914,5.22,1.23,7.23,0.455,6,0,19.21,22.0,48.4,0,0,Central
2024-01-22,W33,10,5,3,1,1,0.746,16306,0.492,8.22,4.03,7.36,0.372,7,0,10.16,25.9,50.7,0,0,West
2024-01-22,W34,16,3,6,5,2,0.802,22526,0.374,7.93,4.25,8.14,0.491,5,0,10.29,24.6,67.1,0,0,West
2024-01-22,W35,27,10,7,5,5,0.75,28545,0.452,11.94,6.73,7.52,0.353,4,1,10.62,22.5,45.1,0,0,West
2024-01-22,W36,19,3,2,7,7,0.937,32879,0.616,6.07,3.64,8.14,0.387,6,0,13.3,25.2,74.8,0,0,West
2024-01-22,W37,35,8,12,7,8,0.846,32675,0.413,6.61,4.5,7.11,0.403,7,0,10.07,21.7,55.8,0,0,West
2024-01-22,W38,18,5,7,2,4,0.833,32082,0.574,6.98,3.15,7.97,0.4,5,0,3.79,23.3,67.8,0,0,West
2024-01-22,W39,3,0,2,1,0,0.813,20855,0.709,6.36,2.93,7.45,0.385,5,0,15.45,27.0,45.0,0,0,West
2024-01-22,W40,27,9,8,4,6,0.816,33091,0.502,10.23,4.91,7.92,0.175,5,0,10.42,23.0,51.8,0,0,West
2024-01-22,W41,16,5,4,4,3,0.802,34894,0.643,6.35,2.86,7.84,0.384,6,0,15.35,23.8,45.5,0,0,West
2024-01-22,W42,7,1,2,2,2,0.77,17327,0.512,9.84,4.87,7.02,0.315,4,0,19.69,21.0,66.2,0,0,West
2024-01-22,W43,26,6,11,6,3,0.765,26774,0.341,11.01,4.8,7.06,0.206,3,0,18.94,27.9,63.6,0,0,West
2024-01-22,W44,11,4,2,4,1,0.847,26589,0.613,9.16,4.25,7.14,0.467,7,0,13.07,24.3,64.1,0,0,West
2024-01-22,W45,32,8,7,6,11,0.834,29243,0.307,9.55,4.76,7.95,0.27,7,0,1.0,26.6,47.2,0,0,West
2024-01-22,W46,12,1,4,5,2,0.884,23284,0.634,12.38,5.22,7.17,0.326,6,1,9.91,24.8,46.9,0,0,Central
2024-01-22,W47,13,1,3,3,6,0.9,22600,0.893,4.42,1.57,7.22,0.491,6,0,7.78,27.9,63.8,0,0,Central
2024-01-22,W48,6,1,3,2,0,0.867,38034,0.924,6.09,1.08,6.9,0.473,5,0,3.95,22.3,57.9,0,0,Central
2024-01-22,W49,17,6,4,3,4,0.951,37797,0.661,9.97,4.94,6.92,0.275,3,0,16.98,22.0,51.6,0,0,Central
2024-01-22,W50,22,9,5,5,3,0.801,28168,0.409,3.68,2.75,7.17,0.377,5,0,14.18,24.2,46.0,0,0,East
2024-01-22,W51,12,1,2,7,2,0.88,34492,0.697,6.81,2.57,7.37,0.318,3,0,11.1,27.3,58.9,0,0,East
2024-01-22,W52,15,5,4,1,5,0.893,24874,0.627,6.29,3.11,7.41,0.402,6,0,7.58,21.3,50.1,0,0,East
2024-01-22,W53,22,9,6,4,3,0.815,27183,0.683,12.3,5.4,7.16,0.369,6,1,17.38,25.4,49.0,0,0,East
2024-01-22,W54,31,9,8,8,6,0.786,30586,0.468,12.53,6.44,7.0,0.372,3,1,13.34,27.8,52.9,0,0,East
2024-01-22,W55,13,0,7,6,0,0.835,17961,0.372,7.29,5.0,6.81,0.371,5,0,12.25,20.0,46.2,0,0,East
2024-01-22,W56,26,6,7,7,6,0.857,32340,0.401,9.58,4.71,7.47,0.306,7,0,9.96,21.9,59.1,0,0,East
2024-01-22,W57,23,8,4,5,6,0.944,18987,0.465,8.79,3.3,7.77,0.382,3,0,6.69,23.6,59.2,0,0,East
2024-01-22,W58,13,4,1,4,4,0.858,19735,0.556,7.82,1.9,7.72,0.438,5,0,22.3,26.8,46.5,0,0,East
2024-01-22,W59,25,5,9,4,7,0.778,34830,0.413,9.5,4.32,7.39,0.322,6,0,11.78,23.5,51.6,0,0,East
2024-01-22,W60,3,1,0,2,0,0.902,23754,0.701,5.03,3.69,8.03,0.18,3,0,6.17,26.5,53.5,0,0,East
2024-01-22,W61,19,7,2,2,8,0.8,22022,0.522,7.03,3.21,7.28,0.356,3,0,14.16,20.2,65.3,0,0,East
2024-01-22,W62,11,0,2,4,5,0.944,36329,0.8,7.47,2.45,7.0,0.432,5,0,10.41,27.4,50.0,0,0,Central
2024-01-22,W63,14,2,4,5,3,0.98,43665,0.934,7.8,2.84,7.05,0.454,3,0,10.62,22.1,65.2,0,0,Central
2024-01-22,W64,2,1,0,0,1,0.966,20878,0.925,6.99,2.38,6.84,0.386,7,0,11.81,27.6,66.6,0,0,Central
2024-01-22,W65,14,3,4,6,1,0.98,44920,0.943,4.4,1.73,6.81,0.528,6,0,32.76,25.3,69.0,0,0,Central
2024-01-22,W66,10,5,2,1,2,0.778,23367,0.898,3.81,0.88,7.53,0.549,3,0,14.51,24.8,61.5,0,0,Central
2024-01-22,W67,12,6,2,2,2,0.844,21860,0.738,7.09,3.51,6.89,0.283,5,0,19.68,23.3,64.4,0,0,Central
2024-01-22,W68,12,0,7,2,3,0.823,44352,0.634,3.63,3.0,6.83,0.521,5,0,7.4,24.8,60.1,0,0,Central
2024-01-22,W69,13,4,3,4,2,0.852,23411,0.689,4.18,2.61,7.51,0.554,5,0,4.88,25.1,67.2,0,0,Central
2024-01-22,W70,20,6,5,6,3,0.811,30024,0.648,6.93,4.34,6.87,0.471,7,0,8.71,27.9,69.6,0,0,Central
2024-01-22,W71,10,2,4,3,1,0.719,20801,0.664,8.48,3.31,7.98,0.277,3,0,7.77,23.2,72.3,0,0,West
2024-01-22,W72,19,2,6,5,6,0.738,23716,0.337,5.08,4.08,7.75,0.33,3,0,12.57,23.7,69.5,0,0,West
2024-01-22,W73,11,4,5,1,1,0.869,17368,0.332,5.31,2.7,8.0,0.35,7,0,4.19,20.6,61.3,0,0,West
2024-01-22,W74,20,4,7,6,3,0.781,28403,0.56,8.0,3.8,7.84,0.386,4,0,19.04,21.8,56.5,0,0,West
2024-01-22,W75,16,5,5,0,6,0.962,31958,0.742,7.1,3.82,8.13,0.192,6,0,7.71,27.1,45.4,0,0,West
2024-01-22,W76,27,9,6,4,8,0.795,24907,0.317,7.64,3.82,7.16,0.358,7,0,18.02,24.2,60.4,0,0,South
2024-01-22,W77,12,2,3,4,3,0.889,30328,0.673,5.89,2.14,7.73,0.453,7,0,6.13,24.1,56.4,0,0,South
2024-01-22,W78,8,5,1,1,1,0.816,15876,0.387,7.26,4.4,7.76,0.488,4,0,7.23,26.3,62.9,0,0,South
2024-01-22,W79,21,7,7,3,4,0.825,22079,0.627,13.7,6.06,7.76,0.258,4,1,12.28,24.6,61.8,0,0,South
2024-01-22,W80,23,7,5,2,9,0.884,43000,0.614,3.7,2.57,7.41,0.417,3,0,6.61,27.8,51.9,0,0,Central
2024-01-22,W81,9,1,2,4,2,0.763,26230,0.627,3.51,2.72,7.52,0.529,7,0,5.94,22.5,49.4,0,0,Central
2024-01-22,W82,16,1,6,4,5,0.941,44488,0.75,7.53,2.89,7.68,0.36,6,0,2.62,26.7,56.1,0,0,Central
2024-01-22,W83,25,2,5,10,8,0.856,41464,0.755,2.46,1.71,6.83,0.409,4,0,9.38,24.4,47.6,0,0,Central
2024-01-22,W84,14,1,6,3,4,0.899,36107,0.927,7.37,2.5,7.92,0.437,7,0,11.0,20.2,74.1,0,0,Central
2024-01-22,W85,13,3,5,3,2,0.875,24662,0.496,8.61,4.28,7.69,0.42,7,0,27.06,21.3,52.4,0,0,South
2024-01-22,W86,9,3,0,2,4,0.816,16679,0.371,6.99,3.35,7.68,0.521,3,0,5.62,26.6,66.3,0,0,South
2024-01-22,W87,21,6,5,3,7,0.774,24435,0.321,7.23,3.79,6.84,0.467,4,0,1.46,26.6,61.3,0,0,South
2024-01-22,W88,34,7,11,9,7,0.79,26151,0.344,8.03,4.57,7.69,0.397,7,0,10.63,28.0,49.5,0,0,South
2024-01-22,W89,15,3,7,4,1,0.767,19452,0.479,7.15,3.7,7.92,0.278,5,0,17.94,22.4,54.8,0,0,South
2024-01-22,W90,16,4,2,6,4,0.82,17849,0.417,4.58,3.23,6.96,0.409,3,0,18.39,25.8,49.4,0,0,South
2024-01-22,W91,12,3,3,4,2,0.942,24823,0.685,10.19,3.77,7.89,0.49,7,0,23.13,22.8,58.8,0,0,South
2024-01-22,W92,29,9,9,7,4,0.818,34223,0.725,7.67,4.57,8.09,0.305,4,0,13.25,24.4,46.7,0,0,South
2024-01-22,W93,11,3,4,1,3,0.721,15851,0.559,6.76,4.34,8.11,0.384,6,0,12.92,20.7,67.6,0,0,South
2024-01-22,W94,12,4,1,3,4,0.898,19000,0.665,7.57,3.29,7.23,0.486,7,0,13.93,23.9,60.7,0,0,South
2024-01-22,W95,11,2,5,3,1,0.857,20536,0.593,5.51,2.19,7.47,0.4,6,0,15.18,22.9,66.8,0,0,South
2024-01-22,W96,16,3,3,3,7,0.86,20726,0.47,9.7,2.98,6.86,0.404,7,0,16.22,23.5,63.1,0,0,South
2024-01-22,W97,14,6,2,5,1,0.952,31281,0.607,8.05,3.48,7.5,0.344,5,0,12.62,20.5,45.1,0,0,South
