week_start_date,ward_id,turbidity,ecoli_index,ph_level,chlorine_residual,water_sample_count,contamination_flag
2024-01-29,W64,3.83,1.5,7.61,0.388,3,0
2024-01-29,W65,8.18,2.73,7.0,0.601,6,0
2024-01-29,W66,4.5,0.67,7.23,0.472,4,0
2024-01-29,W67,8.56,4.28,7.88,0.21,7,0
2024-01-29,W68,7.05,3.01,7.69,0.271,6,0
2024-01-29,W69,5.22,2.36,7.62,0.32,4,0
2024-01-29,W70,9.32,2.95,8.08,0.343,4,0
2024-01-29,W71,7.89,3.21,7.45,0.564,5,0
2024-01-29,W72,6.96,4.33,7.02,0.441,5,0
2024-01-29,W73,5.82,4.01,7.08,0.432,6,0
2024-01-29,W74,11.95,4.46,7.84,0.324,5,0
2024-01-29,W75,5.95,3.06,7.14,0.4,3,0
2024-01-29,W76,9.18,4.09,7.29,0.326,6,0
2024-01-29,W77,5.26,2.11,7.87,0.6,6,0
2024-01-29,W78,7.97,4.39,7.81,0.51,7,0
2024-01-29,W79,10.89,5.02,7.95,0.347,5,1
2024-01-29,W80,6.37,2.18,6.87,0.527,6,0
2024-01-29,W81,3.97,2.33,6.86,0.551,3,0
2024-01-29,W82,4.66,2.39,7.4,0.525,7,0
2024-01-29,W83,3.51,1.97,7.98,0.489,4,0
2024-01-29,W84,5.38,1.94,7.52,0.305,4,0
2024-01-29,W85,14.08,6.02,7.42,0.415,6,1
2024-01-29,W86,7.45,2.82,7.14,0.317,3,0
2024-01-29,W87,6.05,3.95,7.71,0.348,6,0
2024-01-29,W88,8.96,5.17,7.05,0.408,4,1
2024-01-29,W89,8.91,4.65,7.59,0.242,5,0
2024-01-29,W90,7.31,3.73,7.08,0.254,6,0
2024-01-29,W91,8.95,4.47,7.06,0.371,7,0
2024-01-29,W92,10.19,5.09,6.99,0.373,3,1
2024-01-29,W93,6.06,3.02,8.08,0.293,4,0
2024-01-29,W94,10.09,3.32,7.65,0.336,6,0
2024-01-29,W95,6.87,2.95,7.69,0.456,4,0
2024-01-29,W96,6.42,3.68,6.83,0.446,6,0
2024-01-29,W97,4.9,2.03,7.02,0.607,3,0
2024-01-29,W98,6.07,3.38,6.92,0.349,7,0
2024-01-29,W99,9.92,5.09,8.17,0.533,7,1
2024-01-29,W100,8.09,3.95,7.1,0.376,4,0
2024-02-05,W01,7.86,2.62,8.13,0.463,6,0
2024-02-05,W02,7.42,2.92,7.61,0.38,7,0
2024-02-05,W03,5.42,2.82,7.86,0.385,4,0
2024-02-05,W04,5.26,3.19,7.5,0.369,5,0
2024-02-05,W05,5.06,2.43,7.22,0.411,6,0
2024-02-05,W06,6.93,3.82,6.91,0.401,6,0
2024-02-05,W07,7.57,3.36,7.45,0.429,7,0
2024-02-05,W08,12.17,4.59,7.69,0.198,4,0
2024-02-05,W09,14.86,7.28,6.94,0.286,4,1
2024-02-05,W10,5.55,2.8,7.49,0.343,4,0
2024-02-05,W11,6.57,3.52,8.15,0.515,3,0
2024-02-05,W12,3.82,1.84,7.86,0.388,5,0
2024-02-05,W13,3.79,1.46,7.83,0.506,7,0
2024-02-05,W14,6.99,1.64,7.87,0.519,4,0
2024-02-05,W15,5.52,2.25,7.42,0.515,3,0
2024-02-05,W16,8.96,2.69,7.32,0.412,6,0
2024-02-05,W17,6.05,1.81,6.82,0.522,7,0
2024-02-05,W18,9.91,3.72,8.14,0.391,5,0
2024-02-05,W19,8.73,4.6,7.76,0.292,4,0
2024-02-05,W20,3.94,2.29,7.49,0.326,3,0
2024-02-05,W21,8.38,2.87,6.93,0.288,6,0
2024-02-05,W22,5.35,3.82,7.24,0.326,6,0
2024-02-05,W23,5.02,3.66,7.48,0.43,6,0
2024-02-05,W24,5.75,3.14,6.96,0.242,6,0
2024-02-05,W25,3.48,2.83,7.36,0.256,4,0
2024-02-05,W26,11.12,4.43,7.65,0.379,7,0
2024-02-05,W27,6.77,2.49,7.3,0.415,6,0
2024-02-05,W28,3.35,2.16,7.24,0.328,7,0
2024-02-05,W29,4.65,2.86,7.87,0.301,3,0
2024-02-05,W30,7.91,3.03,8.06,0.415,3,0
2024-02-05,W31,8.64,3.18,7.2,0.41,3,0
2024-02-05,W32,4.82,1.91,7.87,0.327,7,0
2024-02-05,W33,9.4,3.51,7.38,0.327,4,0
2024-02-05,W34,11.22,4.82,7.62,0.468,5,0
2024-02-05,W35,12.23,6.73,7.6,0.275,4,1
2024-02-05,W36,4.51,2.91,7.89,0.573,5,0
2024-02-05,W37,6.13,4.67,7.25,0.36,6,0
2024-02-05,W38,9.13,5.04,7.85,0.364,6,1
2024-02-05,W39,6.81,2.69,7.49,0.656,3,0
2024-02-05,W40,10.22,4.98,6.85,0.346,7,0
2024-02-05,W41,6.12,2.99,6.88,0.367,5,0
2024-02-05,W42,12.81,6.87,7.34,0.295,5,1
2024-02-05,W43,11.26,6.66,8.12,0.428,7,1
2024-02-05,W44,9.13,3.88,7.71,0.326,5,0
2024-02-05,W45,9.11,4.88,8.06,0.271,3,0
2024-02-05,W46,9.55,5.4,6.9,0.299,4,1
2024-02-05,W47,4.64,1.64,7.89,0.415,6,0
2024-02-05,W48,5.42,2.61,6.92,0.394,5,0
2024-02-05,W49,6.7,4.09,7.77,0.35,6,0
2024-02-05,W50,7.07,3.95,7.56,0.412,4,0
2024-02-05,W51,6.67,2.48,7.07,0.503,6,0
2024-02-05,W52,7.69,3.19,7.98,0.39,7,0
2024-02-05,W53,11.33,5.04,7.5,0.108,6,1
2024-02-05,W54,11.78,5.58,7.68,0.217,3,1
2024-02-05,W55,12.01,6.31,7.55,0.313,5,1
2024-02-05,W56,10.77,5.56,7.24,0.349,4,1
2024-02-05,W57,8.0,4.14,6.96,0.55,4,0
2024-02-05,W58,10.8,5.43,7.69,0.279,4,1
2024-02-05,W59,5.34,3.99,7.85,0.639,6,0
2024-02-05,W60,9.06,3.27,6.91,0.314,5,0
2024-02-05,W61,8.25,2.87,7.12,0.198,7,0
2024-02-05,W62,6.52,1.99,7.86,0.486,6,0
2024-02-05,W63,11.03,2.55,7.33,0.311,6,0
2024-02-05,W64,4.4,1.84,7.38,0.38,5,0
2024-02-05,W65,3.44,2.37,7.08,0.454,5,0
2024-02-05,W66,5.71,1.9,8.15,0.377,3,0
2024-02-05,W67,8.89,3.68,6.99,0.444,3,0
2024-02-05,W68,8.07,3.31,6.91,0.25,5,0
2024-02-05,W69,2.84,2.21,7.6,0.517,3,0
2024-02-05,W70,10.68,4.92,7.59,0.387,6,0
2024-02-05,W71,7.88,3.93,7.88,0.496,3,0
2024-02-05,W72,6.2,4.1,7.51,0.316,4,0
2024-02-05,W73,8.27,4.62,7.76,0.346,7,0
2024-02-05,W74,7.2,4.15,7.38,0.441,3,0
2024-02-05,W75,6.41,2.67,7.88,0.739,3,0
2024-02-05,W76,6.26,3.31,7.72,0.371,5,0
2024-02-05,W77,5.61,3.59,7.37,0.327,3,0
2024-02-05,W78,8.18,4.51,7.58,0.354,5,0
2024-02-05,W79,9.5,5.13,6.94,0.442,7,1
2024-02-05,W80,4.5,2.82,7.51,0.379,6,0
2024-02-05,W81,4.36,2.38,8.08,0.537,6,0
2024-02-05,W82,7.53,2.79,7.49,0.282,6,0
2024-02-05,W83,4.77,1.38,8.11,0.422,3,0
2024-02-05,W84,7.6,2.26,7.97,0.573,4,0
2024-02-05,W85,7.75,3.73,6.95,0.271,7,0
2024-02-05,W86,6.21,3.5,7.17,0.432,7,0
2024-02-05,W87,4.18,4.03,8.13,0.3,5,0
2024-02-05,W88,9.55,4.78,7.43,0.402,4,0
2024-02-05,W89,11.4,5.41,7.98,0.175,6,1
2024-02-05,W90,6.35,4.28,7.26,0.5,3,0
2024-02-05,W91,7.16,2.82,7.11,0.333,5,0
2024-02-05,W92,9.94,3.7,7.13,0.354,7,0
2024-02-05,W93,6.76,3.54,6.86,0.291,6,0
2024-02-05,W94,6.83,2.96,7.68,0.531,6,0
2024-02-05,W95,6.89,2.6,7.86,0.484,7,0
2024-02-05,W96,6.79,3.34,7.3,0.422,4,0
2024-02-05,W97,10.85,4.76,6.95,0.323,6,0
2024-02-05,W98,6.45,2.77,7.43,0.48,6,0
2024-02-05,W99,8.77,3.88,7.4,0.265,7,0
2024-02-05,W100,7.17,3.95,7.67,0.456,7,0
2024-02-12,W01,5.33,1.21,7.88,0.533,3,0
2024-02-12,W02,8.75,4.08,8.15,0.391,6,0
2024-02-12,W03,9.03,5.13,7.72,0.335,7,1
2024-02-12,W04,8.24,3.14,7.37,0.527,6,0
2024-02-12,W05,6.58,1.95,7.49,0.282,4,0
2024-02-12,W06,7.22,4.13,7.84,0.509,6,0
2024-02-12,W07,6.01,3.57,7.22,0.622,4,0
2024-02-12,W08,9.66,4.76,7.84,0.38,3,0
2024-02-12,W09,13.04,7.91,8.0,0.262,3,1
2024-02-12,W10,6.12,3.47,7.22,0.39,3,0
2024-02-12,W11,6.65,2.59,7.07,0.341,6,0
2024-02-12,W12,4.19,2.49,8.14,0.53,3,0
2024-02-12,W13,5.73,2.68,8.04,0.315,3,0
2024-02-12,W14,4.86,2.49,7.55,0.413,4,0
2024-02-12,W15,4.6,2.62,7.33,0.432,3,0
2024-02-12,W16,12.33,5.3,7.06,0.346,5,1
2024-02-12,W17,6.22,2.66,7.35,0.391,3,0
2024-02-12,W18,5.91,3.94,7.93,0.436,5,0
2024-02-12,W19,13.1,5.73,8.18,0.329,4,1
2024-02-12,W20,5.97,2.47,6.99,0.488,4,0
2024-02-12,W21,5.14,2.65,8.18,0.468,3,0
2024-02-12,W22,5.24,2.22,7.96,0.445,6,0
2024-02-12,W23,11.48,5.79,6.94,0.27,5,1
2024-02-12,W24,6.61,3.29,6.9,0.487,7,0
2024-02-12,W25,7.36,3.95,8.03,0.228,3,0
2024-02-12,W26,6.21,2.82,7.46,0.274,3,0
2024-02-12,W27,4.06,0.96,7.35,0.494,5,0
2024-02-12,W28,4.59,2.42,7.43,0.287,5,0
2024-02-12,W29,8.3,3.18,7.46,0.291,4,0
2024-02-12,W30,8.09,3.88,7.83,0.332,6,0
2024-02-12,W31,4.96,3.09,7.22,0.371,7,0
2024-02-12,W32,2.4,0.34,7.64,0.471,7,0
2024-02-12,W33,10.27,4.33,7.74,0.337,5,0
2024-02-12,W34,8.8,4.57,7.01,0.5,4,0
2024-02-12,W35,9.35,5.28,7.67,0.3,7,1
2024-02-12,W36,5.33,2.2,7.85,0.287,4,0
2024-02-12,W37,7.64,4.26,8.16,0.306,5,0
2024-02-12,W38,12.53,5.31,7.53,0.28,4,1
2024-02-12,W39,3.4,2.94,7.7,0.371,7,0
2024-02-12,W40,8.68,3.94,6.96,0.37,6,0
2024-02-12,W41,4.12,3.14,7.83,0.442,6,0
2024-02-12,W42,14.63,6.69,7.24,0.259,5,1
2024-02-12,W43,10.17,5.21,7.56,0.485,3,1
2024-02-12,W44,9.09,4.13,7.47,0.261,5,0
2024-02-12,W45,9.83,5.49,8.06,0.218,3,1
2024-02-12,W46,10.34,5.1,6.81,0.428,5,1
2024-02-12,W47,4.98,2.33,6.87,0.506,5,0
2024-02-12,W48,3.63,2.09,7.51,0.393,6,0
2024-02-12,W49,9.21,4.13,7.44,0.515,4,0
2024-02-12,W50,6.26,3.21,7.15,0.471,4,0
2024-02-12,W51,6.03,2.39,7.71,0.442,3,0
2024-02-12,W52,7.65,3.75,7.69,0.254,5,0
2024-02-12,W53,7.87,2.9,7.79,0.356,5,0
2024-02-12,W54,14.3,7.45,8.08,0.308,5,1
2024-02-12,W55,8.02,4.92,6.89,0.291,7,0
2024-02-12,W56,11.0,5.29,7.1,0.359,3,1
2024-02-12,W57,8.7,4.8,7.2,0.526,5,0
2024-02-12,W58,4.78,2.82,7.05,0.439,7,0
2024-02-12,W59,10.27,5.43,7.79,0.352,4,1
2024-02-12,W60,7.13,3.23,7.46,0.377,4,0
2024-02-12,W61,5.78,2.4,7.78,0.563,5,0
2024-02-12,W62,10.3,3.1,7.01,0.412,7,0
2024-02-12,W63,8.91,2.84,6.96,0.289,6,0
2024-02-12,W64,5.41,1.89,7.91,0.483,7,0
2024-02-12,W65,4.62,1.54,6.87,0.405,7,0
2024-02-12,W66,2.84,1.72,7.0,0.436,3,0
2024-02-12,W67,9.15,4.23,7.75,0.424,3,0
2024-02-12,W68,7.62,3.08,7.76,0.363,6,0
2024-02-12,W69,6.2,2.33,7.24,0.508,7,0
2024-02-12,W70,8.16,3.74,6.9,0.354,7,0
2024-02-12,W71,7.74,3.36,7.17,0.443,6,0
2024-02-12,W72,6.52,2.25,7.28,0.355,6,0
2024-02-12,W73,6.08,4.13,7.34,0.204,5,0
2024-02-12,W74,8.11,4.37,6.97,0.417,7,0
2024-02-12,W75,8.61,3.22,7.2,0.385,7,0
2024-02-12,W76,8.43,4.19,7.74,0.426,7,0
2024-02-12,W77,5.7,2.1,6.95,0.57,4,0
2024-02-12,W78,9.47,4.63,7.94,0.301,5,0
2024-02-12,W79,10.24,5.59,6.99,0.23,7,1
2024-02-12,W80,3.63,3.02,7.47,0.419,6,0
2024-02-12,W81,5.37,3.64,7.26,0.413,7,0
2024-02-12,W82,7.53,3.28,7.66,0.305,6,0
2024-02-12,W83,4.72,2.06,7.04,0.325,4,0
2024-02-12,W84,6.03,2.52,7.83,0.202,4,0
2024-02-12,W85,7.85,5.33,7.83,0.432,3,1
2024-02-12,W86,6.1,3.34,6.88,0.478,5,0
2024-02-12,W87,7.29,4.72,7.21,0.316,7,0
2024-02-12,W88,8.18,4.63,6.94,0.43,4,0
2024-02-12,W89,8.78,4.93,7.41,0.178,7,0
2024-02-12,W90,3.72,2.1,7.31,0.539,4,0
2024-02-12,W91,7.69,2.63,6.94,0.474,3,0
2024-02-12,W92,8.9,4.37,7.53,0.377,7,0
2024-02-12,W93,7.26,2.46,6.97,0.491,4,0
2024-02-12,W94,8.44,4.37,7.24,0.37,7,0
2024-02-12,W95,6.98,3.06,8.16,0.398,7,0
2024-02-12,W96,6.82,3.61,7.47,0.388,7,0
2024-02-12,W97,5.82,2.28,7.59,0.384,3,0
2024-02-12,W98,5.94,2.71,7.76,0.357,6,0
2024-02-12,W99,9.52,4.88,8.08,0.308,4,0
2024-02-12,W100,8.37,3.83,7.43,0.391,7,0
2024-02-19,W01,7.69,2.03,7.48,0.351,7,0
2024-02-19,W02,5.44,2.4,7.12,0.41,7,0
2024-02-19,W03,8.54,4.19,6.95,0.377,4,0
2024-02-19,W04,7.44,3.25,7.44,0.413,6,0
2024-02-19,W05,5.54,2.74,7.32,0.29,5,0
2024-02-19,W06,6.84,3.87,8.11,0.375,4,0
2024-02-19,W07,6.12,2.65,7.96,0.358,6,0
2024-02-19,W08,9.91,5.47,7.28,0.347,6,1
2024-02-19,W09,15.13,9.43,7.73,0.241,6,1
2024-02-19,W10,4.58,2.85,8.02,0.362,6,0
2024-02-19,W11,4.21,2.0,7.35,0.428,3,0
2024-02-19,W12,3.95,2.86,7.96,0.521,6,0
2024-02-19,W13,2.34,2.88,7.73,0.52,4,0
2024-02-19,W14,9.03,4.24,7.3,0.442,5,0
2024-02-19,W15,4.77,2.41,7.04,0.557,5,0
2024-02-19,W16,9.45,4.05,7.45,0.422,7,0
2024-02-19,W17,5.24,3.39,7.42,0.512,6,0
2024-02-19,W18,9.17,5.91,6.86,0.335,3,1
2024-02-19,W19,11.68,6.49,7.86,0.477,6,1
2024-02-19,W20,7.62,2.98,8.19,0.258,6,0
2024-02-19,W21,5.38,2.22,8.17,0.414,6,0
2024-02-19,W22,7.72,3.89,8.19,0.485,5,0
2024-02-19,W23,7.1,3.96,7.32,0.283,3,0
2024-02-19,W24,7.67,3.59,7.2,0.457,4,0
2024-02-19,W25,4.75,3.29,7.55,0.314,6,0
2024-02-19,W26,10.38,5.96,7.79,0.118,3,1
2024-02-19,W27,6.52,2.86,6.83,0.384,5,0
2024-02-19,W28,4.98,1.62,7.02,0.51,5,0
2024-02-19,W29,6.73,2.77,6.84,0.484,5,0
2024-02-19,W30,4.6,2.29,7.3,0.373,7,0
2024-02-19,W31,8.8,3.41,7.88,0.642,3,0
2024-02-19,W32,4.11,1.14,7.82,0.573,3,0
2024-02-19,W33,11.11,4.72,7.38,0.23,7,0
2024-02-19,W34,10.46,5.35,7.63,0.396,3,1
2024-02-19,W35,13.57,6.29,7.73,0.445,6,1
2024-02-19,W36,5.28,3.09,7.18,0.399,5,0
2024-02-19,W37,8.45,3.6,8.13,0.381,5,0
2024-02-19,W38,5.64,4.24,8.18,0.395,7,0
2024-02-19,W39,4.13,2.06,7.65,0.514,7,0
2024-02-19,W40,9.16,4.5,8.09,0.388,3,0
2024-02-19,W41,4.38,1.96,7.12,0.394,4,0
2024-02-19,W42,13.36,6.3,6.85,0.528,5,1
2024-02-19,W43,8.95,5.11,7.69,0.242,5,1
2024-02-19,W44,8.12,3.5,7.16,0.387,5,0
2024-02-19,W45,6.17,3.56,7.46,0.357,5,0
2024-02-19,W46,12.46,4.99,6.9,0.391,6,0
2024-02-19,W47,2.02,2.5,7.76,0.329,3,0
2024-02-19,W48,7.46,2.26,7.85,0.517,6,0
2024-02-19,W49,11.45,4.28,6.96,0.245,7,0
2024-02-19,W50,7.18,4.08,7.38,0.375,7,0
2024-02-19,W51,6.4,3.28,7.43,0.333,5,0
2024-02-19,W52,8.59,4.03,7.5,0.383,6,0
2024-02-19,W53,10.8,4.47,8.1,0.378,7,0
2024-02-19,W54,12.33,6.0,8.02,0.477,3,1
2024-02-19,W55,9.61,4.14,7.67,0.431,6,0
2024-02-19,W56,11.77,5.01,7.45,0.51,4,1
2024-02-19,W57,11.16,7.24,7.92,0.39,7,1
2024-02-19,W58,4.53,1.68,7.35,0.616,5,0
2024-02-19,W59,7.45,3.65,7.33,0.5,4,0
2024-02-19,W60,5.39,1.06,7.62,0.536,6,0
2024-02-19,W61,6.67,3.59,8.2,0.483,4,0
2024-02-19,W62,8.13,3.46,7.5,0.258,5,0
2024-02-19,W63,9.6,2.23,7.12,0.22,5,0
2024-02-19,W64,1.85,1.74,8.15,0.598,3,0
2024-02-19,W65,3.15,1.0,7.65,0.556,3,0
2024-02-19,W66,5.28,1.64,7.76,0.387,6,0
2024-02-19,W67,5.56,3.12,7.82,0.46,4,0
2024-02-19,W68,4.11,2.25,7.29,0.475,5,0
2024-02-19,W69,3.76,2.2,6.92,0.381,7,0
2024-02-19,W70,9.6,4.37,7.65,0.482,5,0
2024-02-19,W71,7.46,3.63,7.67,0.515,5,0
2024-02-19,W72,5.83,2.75,6.92,0.32,3,0
2024-02-19,W73,5.17,3.29,7.26,0.413,5,0
2024-02-19,W74,6.88,3.46,7.83,0.395,6,0
2024-02-19,W75,8.5,3.86,7.14,0.637,3,0
2024-02-19,W76,6.99,4.07,7.67,0.299,7,0
2024-02-19,W77,6.37,2.96,7.6,0.561,4,0
2024-02-19,W78,6.71,3.62,7.74,0.434,6,0
2024-02-19,W79,6.99,3.78,7.44,0.217,6,0
2024-02-19,W80,6.44,1.92,7.85,0.477,3,0
2024-02-19,W81,5.66,2.95,6.91,0.443,3,0
2024-02-19,W82,8.54,3.55,6.95,0.487,7,0
2024-02-19,W83,4.49,1.92,6.93,0.242,6,0
2024-02-19,W84,5.68,1.48,7.51,0.573,5,0
2024-02-19,W85,7.09,5.43,8.1,0.215,3,1
2024-02-19,W86,8.54,3.39,7.16,0.389,5,0
2024-02-19,W87,7.1,3.06,7.62,0.545,6,0
2024-02-19,W88,9.51,4.74,7.2,0.377,5,0
2024-02-19,W89,9.62,4.94,7.35,0.39,7,0
2024-02-19,W90,9.04,3.83,7.76,0.574,6,0
2024-02-19,W91,8.2,3.03,7.83,0.442,4,0
2024-02-19,W92,14.18,6.24,6.93,0.372,4,1
2024-02-19,W93,6.35,3.45,7.74,0.47,4,0
2024-02-19,W94,8.82,4.05,7.7,0.354,5,0
2024-02-19,W95,7.39,3.2,7.59,0.176,7,0
2024-02-19,W96,8.12,2.91,7.82,0.259,6,0
2024-02-19,W97,5.69,2.32,6.96,0.516,7,0
2024-02-19,W98,7.39,3.29,7.2,0.58,4,0
2024-02-19,W99,9.51,3.34,7.63,0.289,5,0
2024-02-19,W100,9.37,4.39,7.25,0.387,4,0
2024-02-26,W01,7.11,2.59,6.85,0.537,4,0
2024-02-26,W02,6.29,2.98,7.29,0.45,6,0
2024-02-26,W03,7.7,3.98,8.13,0.315,3,0
2024-02-26,W04,4.17,3.24,7.88,0.445,7,0
2024-02-26,W05,4.37,1.53,7.94,0.366,7,0
2024-02-26,W06,7.99,4.65,7.38,0.312,3,0
2024-02-26,W07,4.0,2.89,7.97,0.214,4,0
2024-02-26,W08,6.67,4.26,6.81,0.558,3,0
2024-02-26,W09,11.87,6.65,6.83,0.358,3,1
2024-02-26,W10,8.27,3.13,7.54,0.43,5,0
2024-02-26,W11,5.68,2.27,7.44,0.381,4,0
2024-02-26,W12,4.07,1.82,7.3,0.737,6,0
2024-02-26,W13,4.61,1.64,7.1,0.608,3,0
2024-02-26,W14,7.18,2.95,7.24,0.342,3,0
2024-02-26,W15,8.08,3.64,7.68,0.208,6,0
2024-02-26,W16,7.05,4.44,7.14,0.442,4,0
2024-02-26,W17,5.91,2.97,7.37,0.376,4,0
2024-02-26,W18,10.3,4.48,8.19,0.278,7,0
2024-02-26,W19,8.21,4.28,7.88,0.439,3,0
2024-02-26,W20,6.3,2.19,7.53,0.382,7,0
2024-02-26,W21,5.36,2.36,7.84,0.476,3,0
2024-02-26,W22,7.27,4.04,7.34,0.455,4,0
2024-02-26,W23,8.86,4.19,6.9,0.415,4,0
2024-02-26,W24,8.88,3.58,7.44,0.248,6,0
2024-02-26,W25,6.38,3.58,7.02,0.333,7,0
2024-02-26,W26,9.64,3.31,6.82,0.422,7,0
2024-02-26,W27,5.46,1.77,6.93,0.466,7,0
2024-02-26,W28,3.68,1.34,7.48,0.496,5,0
2024-02-26,W29,6.93,2.7,7.0,0.374,3,0
2024-02-26,W30,7.71,3.45,7.55,0.542,5,0
2024-02-26,W31,9.01,3.71,6.86,0.314,6,0
2024-02-26,W32,3.58,1.19,8.08,0.402,5,0
2024-02-26,W33,7.96,4.42,7.18,0.199,3,0
2024-02-26,W34,9.92,4.48,7.1,0.416,3,0
2024-02-26,W35,13.28,7.88,7.61,0.329,7,1
2024-02-26,W36,7.95,2.79,8.01,0.353,3,0
2024-02-26,W37,6.96,4.28,7.62,0.307,3,0
2024-02-26,W38,5.84,4.7,8.11,0.273,5,0
2024-02-26,W39,4.92,2.4,8.19,0.37,7,0
2024-02-26,W40,8.17,3.5,7.21,0.338,7,0
2024-02-26,W41,7.47,3.13,7.7,0.37,6,0
2024-02-26,W42,13.03,6.77,7.04,0.251,7,1
2024-02-26,W43,11.86,6.42,7.41,0.308,6,1
2024-02-26,W44,9.72,4.77,7.8,0.559,7,0
2024-02-26,W45,8.07,3.96,7.32,0.437,4,0
2024-02-26,W46,10.7,5.42,7.35,0.45,5,1
2024-02-26,W47,3.99,2.69,7.29,0.382,7,0
2024-02-26,W48,8.61,2.25,7.97,0.379,3,0
2024-02-26,W49,13.49,5.54,8.1,0.298,7,1
2024-02-26,W50,5.24,2.93,8.18,0.559,4,0
2024-02-26,W51,6.24,2.24,7.35,0.387,7,0
2024-02-26,W52,7.95,4.57,7.65,0.206,5,0
2024-02-26,W53,10.05,4.5,7.75,0.516,3,0
2024-02-26,W54,13.65,6.17,7.26,0.332,3,1
2024-02-26,W55,8.1,4.88,8.08,0.218,5,0
2024-02-26,W56,11.26,4.92,7.17,0.354,3,0
2024-02-26,W57,7.44,4.17,7.99,0.47,3,0
2024-02-26,W58,6.97,2.52,7.97,0.162,3,0
2024-02-26,W59,7.28,5.15,7.01,0.364,7,1
2024-02-26,W60,6.25,2.37,8.06,0.459,4,0
2024-02-26,W61,5.13,2.64,8.13,0.372,6,0
2024-02-26,W62,6.12,3.76,7.32,0.333,7,0
2024-02-26,W63,13.84,5.38,7.52,0.437,5,1
2024-02-26,W64,2.61,0.66,7.88,0.397,5,0
2024-02-26,W65,3.19,0.65,7.36,0.414,6,0
2024-02-26,W66,2.16,1.97,7.27,0.32,4,0
2024-02-26,W67,7.26,2.87,7.91,0.362,7,0
2024-02-26,W68,4.41,1.9,7.42,0.62,7,0
2024-02-26,W69,2.98,2.17,6.99,0.407,5,0
2024-02-26,W70,7.15,3.74,7.97,0.391,4,0
2024-02-26,W71,7.11,2.16,7.98,0.45,4,0
2024-02-26,W72,4.79,3.04,6.89,0.439,7,0
2024-02-26,W73,5.68,3.76,7.54,0.286,5,0
2024-02-26,W74,8.22,2.81,7.47,0.341,5,0
2024-02-26,W75,5.35,2.83,7.58,0.406,4,0
2024-02-26,W76,6.45,3.12,7.34,0.301,6,0
2024-02-26,W77,4.92,2.9,7.69,0.384,7,0
2024-02-26,W78,7.66,5.26,7.06,0.385,3,1
2024-02-26,W79,10.34,4.13,7.46,0.287,3,0
2024-02-26,W80,5.04,3.07,7.1,0.336,5,0
2024-02-26,W81,6.94,3.46,6.97,0.205,3,0
2024-02-26,W82,8.71,3.19,6.99,0.425,3,0
2024-02-26,W83,7.15,1.88,7.03,0.415,3,0
2024-02-26,W84,6.24,2.54,7.27,0.311,7,0
2024-02-26,W85,11.66,4.6,7.73,0.551,7,0
2024-02-26,W86,7.49,4.29,7.61,0.47,5,0
2024-02-26,W87,6.62,3.46,7.31,0.347,7,0
2024-02-26,W88,8.77,3.73,7.63,0.359,4,0
2024-02-26,W89,8.59,3.57,8.15,0.305,4,0
2024-02-26,W90,7.41,3.18,8.02,0.526,7,0
2024-02-26,W91,8.6,3.79,7.44,0.503,7,0
2024-02-26,W92,6.17,3.67,6.84,0.442,3,0
2024-02-26,W93,5.68,3.54,8.18,0.431,5,0
2024-02-26,W94,8.47,3.81,7.93,0.24,3,0
2024-02-26,W95,6.75,3.23,7.81,0.478,5,0
2024-02-26,W96,6.78,3.4,7.11,0.442,7,0
2024-02-26,W97,6.56,2.85,8.07,0.441,4,0
2024-02-26,W98,7.18,4.12,7.14,0.419,7,0
2024-02-26,W99,9.43,4.53,7.57,0.28,4,0
2024-02-26,W100,9.88,4.79,7.65,0.218,3,0
2024-03-04,W01,6.76,3.25,7.19,0.549,3,0
2024-03-04,W02,5.11,2.81,8.04,0.352,4,0
2024-03-04,W03,6.29,3.56,7.74,0.398,6,0
2024-03-04,W04,5.22,3.86,7.62,0.253,3,0
2024-03-04,W05,5.41,3.91,6.95,0.454,3,0
2024-03-04,W06,7.87,4.51,7.38,0.523,6,0
2024-03-04,W07,4.77,2.0,7.42,0.403,6,0
2024-03-04,W08,9.22,3.98,7.07,0.412,6,0
2024-03-04,W09,12.59,8.05,7.27,0.354,3,1
2024-03-04,W10,6.83,3.5,7.85,0.397,3,0
2024-03-04,W11,2.75,1.12,6.84,0.573,3,0
2024-03-04,W12,5.68,1.68,6.99,0.502,3,0
2024-03-04,W13,3.72,2.05,7.66,0.437,5,0
2024-03-04,W14,7.14,3.24,7.44,0.284,7,0
2024-03-04,W15,6.49,2.89,7.17,0.55,7,0
2024-03-04,W16,12.08,5.88,7.98,0.201,5,1
2024-03-04,W17,6.7,3.55,8.19,0.45,3,0
2024-03-04,W18,8.67,4.4,8.03,0.219,5,0
2024-03-04,W19,11.61,4.87,7.77,0.332,3,0
2024-03-04,W20,7.21,1.75,8.16,0.4,6,0
2024-03-04,W21,9.36,3.03,6.91,0.421,4,0
2024-03-04,W22,10.41,5.59,6.85,0.58,6,1
2024-03-04,W23,9.05,3.72,8.02,0.361,3,0
2024-03-04,W24,8.35,2.95,7.64,0.377,3,0
2024-03-04,W25,4.39,3.09,7.19,0.32,6,0
2024-03-04,W26,6.11,3.41,8.02,0.532,3,0
2024-03-04,W27,4.38,2.5,7.94,0.372,6,0
2024-03-04,W28,6.88,2.61,7.72,0.487,4,0
